"","x"
"Coq7",0.0621932746890727
"Hmgcs1",0.062180254584758
"Msmo1",0.0621667436910786
"Bcap31",0.0621527854387243
"Tomm22",0.0621459740696777
"Rheb",0.0621266852037833
"Pla2g16",0.0620593243022406
"Cd47",0.0620419747092965
"Rnf2",0.0620152069927325
"Spg21",0.0619984273816981
"Cbx1",0.0619778856685839
"Dynlt3",0.0619474957558689
"Rnf11",0.0618934346127497
"Thap2",0.0618767252593241
"St13",0.0618144861887573
"Plk2",0.0618036262082201
"Actb",0.061790591504155
"Srsf6",0.0617826240526197
"Zcrb1",0.0617678837309369
"Ccdc186",0.0617649571299965
"Snrnp70",0.0617186408039097
"Smim11",0.0616695332334062
"Smim6",0.0616357831052732
"Fkbp8",0.0616142865942914
"RP23-60P18.9",0.0616112750624583
"Adrbk2",0.0615829865516026
"Cib1",0.0615409302401859
"Hpn",0.0615339063621643
"Bex4",0.0615087441430749
"Nfia",0.0615079524860908
"Gnb2",0.0615072024072469
"Brd8",0.0615056799238103
"RP23-220C16.2",0.0614993571769813
"RP23-295F17.1",0.0614666925354343
"Itga6",0.0614301504530792
"Mthfsl",0.0614172449464523
"Dlc1",0.0613904726164606
"Isg20",0.0613854243666735
"Lpin2",0.0613466091629836
"Pfdn1",0.0613252632571475
"Tm2d1",0.0613163236193015
"Slc25a36",0.0612843983402112
"RP24-381P6.3",0.0612524947448062
"Mpv17l2",0.061216471331682
"Cebpg",0.0611934419744739
"Mrps21",0.0611642209096917
"Ndufs8",0.0611503443000486
"Immp1l",0.0611456028993591
"Cab39l",0.061139418541845
"Chd4",0.0610803755377817
"Nfil3",0.0610652330295203
"Psma7",0.0610421625222307
"Cisd1",0.0610362463722833
"Fkbp2",0.0610361330918959
"Nptn",0.0610188606972419
"RP24-535N4.2",0.0610021092476986
"Snrpb2",0.0609908697395987
"Eif4g3",0.0609829359663232
"RP24-68H1.1",0.0609724727407206
"Pcnt",0.0609154463888009
"Ly6e",0.0609088932830239
"Srp19",0.0608926207599137
"Dnajc8",0.0608457967598614
"Npw",0.0608321479520251
"Bbc3",0.0607808537131979
"Ndufs5",0.0607688875395865
"Wdr61",0.0607650972947698
"Ssr3",0.0607410469720733
"Prkaca",0.0607224494707703
"Polr1c",0.060662775869866
"Fam204a",0.0606614166725696
"Pdap1",0.0606426354020405
"Prr15l",0.0606179033433723
"Rbfox2",0.0605932302602918
"Actg1",0.0605560221528793
"mt-Atp6",0.0605162127835712
"Eif5b",0.0605149642021554
"Cpox",0.0605096687643898
"Chchd7",0.0605007875653549
"Morf4l1",0.0604962924503461
"Atf4",0.0604600895511804
"Apoc1",0.0604485228082828
"Pde7a",0.0604416919522726
"Mia2",0.0604084997605588
"Pmvk",0.0603968147200284
"Nav2",0.0603626766356647
"Chchd10",0.060346680501642
"Hsd17b10",0.0603282137678057
"Rnh1",0.0602928666813667
"Lyplal1",0.0602905307088805
"Rpn2",0.0602896827671239
"Ankrd54",0.060260992827434
"Atp1a1",0.0602397663325697
"Cct5",0.0602295281428736
"Txnip",0.0602192549374549
"Gem",0.0602054925494785
"H2afy",0.0602050067036093
"Ckmt1",0.0601998083077475
"Rnf7",0.0601670379602257
"Crebrf",0.0601524045953631
"Map2k2",0.0601110554119667
"Ece1",0.0601028104103094
"Snhg1",0.0600968846401863
"Vrk3",0.0600919633099397
"Sypl",0.060077178392417
"Pdcd10",0.0600565193554614
"Ppp1r11",0.0600507956630458
"RP23-378J3.1",0.0600423073844155
"Hnrnpab",0.0599989060430528
"Nt5dc2",0.0599836421434971
"Polr2e",0.0599799752743308
"Wls",0.0599574225803444
"Pnisr",0.0599331984313783
"AC104921.1",0.0598875501604667
"Maged1",0.0597938238554938
"Nfu1",0.0597220838799483
"Marc2",0.0597057788884628
"Gm26809",0.059624638095703
"Plekhb1",0.0595457474510799
"Kdm3a",0.0595231339036407
"Hnrnpu",0.0594825937956119
"RP23-30B1.1",0.0594185018228993
"Cd9",0.0594102902786169
"Hmgb2",0.0593946764761524
"Cntrl",0.0593382935693362
"Srp72",0.0593032970921211
"Skp1a",0.0592756598509913
"RP24-258K6.10",0.0592729554988051
"Nfix",0.0592396024658854
"Dcaf11",0.0592393558776692
"Pomp",0.0592308209535155
"Prkab1",0.059218125078781
"Arhgef5",0.0592001944051025
"Trappc4",0.0591889733735946
"Zfand5",0.0591876022100997
"Nrep",0.0591640474861516
"Ptms",0.0591571315611091
"Saraf",0.0591406492035175
"Arl8b",0.0591244572365819
"RP23-328D16.1",0.0590854395157738
"Rpn1",0.0590703036800162
"Slc35b3",0.0590631138740785
"Tmem171",0.0590609123606117
"Mast4",0.059004027474107
"Tmem256",0.0589999163902272
"Nmt2",0.0589938154370847
"RP24-408B13.1",0.0589832263412856
"Psma5",0.05898129508134
"AC122223.2",0.0589682779283716
"Frat2",0.0589648298829181
"Lrrc42",0.0589355110546518
"RP23-343E20.2",0.0589314884234895
"Copz1",0.0589090375793339
"Hsp90aa1",0.0589050704400126
"Phip",0.0588834454731449
"Taf10",0.0588461625091878
"Rif1",0.058814332395767
"Mbnl1",0.0587935467186102
"Ccnd2",0.0587828488724984
"Magoh",0.0587658539934961
"Capzb",0.0587305917709633
"RP23-204I16.3",0.058718593931471
"Sdhb",0.0587059530224044
"Thap11",0.0587053636620232
"Arrdc3",0.0586967644094004
"Smarca5",0.058653238050254
"Trappc6b",0.0586367205795002
"Sox4",0.0586038007917492
"Rps15a-ps6",0.0585704139976741
"Prdx6",0.058560519377341
"Epc2",0.0585604767231025
"Mrpl54",0.0585003246741273
"Acaa1a",0.0584951680267002
"Rnpep",0.0584851877831861
"Hpcal1",0.0584782244894573
"Egr2",0.0584501638617643
"Smpdl3a",0.0584319660399797
"Pcmt1",0.0584140887834002
"Tmem38b",0.0584116286616823
"Chtop",0.0583562562845009
"Id1",0.0583534211201525
"Commd7",0.0583452469128702
"Cox4i2",0.0582847387078832
"Ryk",0.0582534289616771
"Elf1",0.0582421509928403
"Kmt2e",0.0582419086870257
"Abhd5",0.0582063323429668
"Atf2",0.0582051657656633
"Sra1",0.0581894988032704
"Rpl22l1",0.0581709866661665
"Snhg8",0.0581666968093077
"Cyba",0.0581590201823666
"Cd200",0.0581538622648307
"Tra2b",0.0581403148419284
"Cnih1",0.0581381813918054
"Hint2",0.0581069757725671
"Sertad1",0.0580984616614888
"Tra2a",0.0580844130914429
"Dph6",0.0580507355936671
"Tiparp",0.0580360372344813
"Sarnp",0.0580104481649195
"Kin",0.0578935395132645
"RP23-92G13.4",0.0578290805908186
"Cisd2",0.0578024507698723
"Lyrm4",0.0578016268883008
"Ddx39b",0.0577978933675522
"Mrpl23",0.057781071167142
"Gipc1",0.0577716516999786
"Auh",0.0577598856287686
"Hnrnpc",0.0577489618001837
"Gfpt1",0.057736047437198
"Aldh9a1",0.057734178666226
"Sod2",0.0577197537065664
"Stard10",0.0576983862066995
"Map1lc3b",0.0576974374508117
"Nrp1",0.0576961274549861
"Sel1l",0.0576480643218753
"Bphl",0.0576268765878434
"Bax",0.0576225628604106
"Ppp1r12a",0.0575935011179264
"Acot1",0.0575906735237956
"Gpatch8",0.0575826944037693
"Zdhhc6",0.0575421014477755
"Ddx3y",0.0575342601875703
"Asxl1",0.0575128789360238
"Nkd1",0.0574674259182061
"Ppp1r10",0.0574586609715289
"Tecpr1",0.0574411077076299
"Egln2",0.0573994381600941
"Cetn3",0.0573480301314901
"Rab2a",0.0573191236518537
"Cd164",0.0573103267520751
"Elf3",0.0573068391864203
"Aplp2",0.0572926413728455
"Nsa2",0.0572727448796945
"Golph3",0.0572667306008135
"Il33",0.0572273480331298
"Sin3b",0.0572044510140496
"Srsf7",0.0571718724612679
"Fam13a",0.0571633493298371
"Pbx1",0.0571494592639056
"RP23-329L9.1",0.0571374408813128
"RP23-426M5.1",0.0571118514098862
"Hspb11",0.0571106352446051
"Lamp2",0.0570851357363493
"Rab15",0.0570812217359078
"Nr3c1",0.0570806231613918
"Hspd1",0.0570725083974765
"Eif3i",0.0570655435055941
"Psmd1",0.0570306022093677
"Sptlc2",0.0569723069961293
"Ivns1abp",0.0569536978588433
"Tmed4",0.0569313563575218
"Zfp292",0.0569309031014118
"Pck2",0.0569292024218887
"Lbp",0.0568617398625653
"Asxl2",0.0568283880602292
"Chd3",0.0567849527123937
"RP23-315I4.2",0.0567525698658918
"Ptp4a1",0.0567488144641907
"Pmpcb",0.0567449343725048
"Bspry",0.0567369159761588
"Slc25a39",0.05667741234217
"Mllt4",0.0566345960020201
"Golga4",0.0565885229462832
"M6pr",0.0565591821320181
"Prkar1a",0.0565395133907856
"Mrpl2",0.056529656281008
"Rtn3",0.0565267374778575
"Tnfrsf1a",0.0565062429671175
"Acadm",0.0564911043249792
"Pcbp1",0.0564884868029457
"Zkscan3",0.0564624744295521
"RP23-357J7.6",0.0564540704464325
"Hnrnpr",0.0564276513774169
"Rap1a",0.0563878939472252
"Dpm3",0.0563522780500134
"Hnrnpdl",0.0563475458038476
"RP23-371K8.1",0.0563317894599403
"Pde6d",0.0563268582544049
"Ndufb7",0.0563194906507504
"S100a1",0.0563150599760532
"Mir703",0.0563070069354565
"Ech1",0.0562928313794156
"Atp6v0e",0.0562791212678618
"Rp9",0.0562508925286448
"Glo1",0.0562493070204173
"Polr2i",0.0561920963073787
"Pgd",0.0561907068087294
"Crat",0.0561876633884366
"H2afz",0.056178278513265
"Bambi",0.0561671327599953
"Rps6ka3",0.0561654380494942
"Ndufaf2",0.0561447209851032
"Phpt1",0.0561349228292678
"Clint1",0.0561290136548444
"Mrpl28",0.0561275641778077
"Vdac3",0.0561121246512719
"Tmem160",0.0561095088215143
"Brd2",0.0560729104040009
"Hnrnph1",0.0560668081940048
"Tpp2",0.0560576997027717
"Sf3b2",0.0560520895137585
"Tor2a",0.0560425520408927
"Arf6",0.0560312267652238
"Mal2",0.056028830849731
"Ptov1",0.0560023961345245
"Snx2",0.0559853186968673
"Tanc2",0.0559825351639882
"Rps2",0.0559722427824971
"Chmp5",0.0559450055748302
"Cdk2ap2",0.0559334024295625
"Atxn7l3b",0.0559128794077844
"Galk1",0.0559089633979359
"Mrpl48",0.0559059080336502
"Prpf38b",0.0559055658312238
"Ap3b1",0.0558866462155215
"Pradc1",0.0558842828608497
"Ppp2ca",0.0558683866306914
"Pcyt1a",0.0558673318377784
"Cnn2",0.0558581520215937
"Sertad3",0.0558561618069398
"Btf3",0.0558113498636525
"RP23-132G2.3",0.0557955556661606
"Runx1",0.0557867174430429
"Fign",0.0557745842318961
"Stard3nl",0.05576242012087
"Slc25a4",0.0557556131825933
"Ammecr1",0.0557554147687823
"Atxn10",0.0557298834692302
"Elof1",0.0555904249668081
"Brd7",0.055585272259526
"Cyp2f2",0.055569134098132
"Tmco1",0.055560064504633
"Ankrd40",0.0555564113241009
"Pank3",0.0555378630631671
"Eif4b",0.0555028598500583
"Prkd3",0.055472730808682
"Chmp3",0.0554645549317068
"Sf3b6",0.0554574218033947
"Eef1e1",0.0554506867666583
"Rab21",0.0554457671096637
"Trpm7",0.0554173481612596
"RP23-314A12.1",0.0554081180533423
"Sfr1",0.0553835894696457
"Nasp",0.0553572633982155
"Atg101",0.0553569509965581
"Txndc15",0.0553553571412105
"Bptf",0.0553454808406789
"Zfhx3",0.0553354693821701
"RP23-317F9.2",0.0553182981437995
"Cggbp1",0.055276595295882
"Itgb3bp",0.0552760444561402
"AC141643.2",0.05526658582705
"RP24-247M18.5",0.0552542168004358
"Clptm1",0.0552502859335067
"Trib1",0.0552017065464061
"Sar1b",0.0551975465562623
"Azin1",0.0551960608252311
"Smc4",0.0551918509560029
"Klf6",0.0551785396366651
"Cdc42se1",0.0551498499429431
"Tgif1",0.0551496839465886
"Psma6",0.0551433029868976
"Txnl1",0.0550996368675291
"BC031181",0.0550921796799344
"Prnp",0.0550835265846037
"Lxn",0.0550603871100115
"Gtpbp4",0.0550543391970298
"RP23-120K5.8",0.055049230535466
"Sbds",0.0550379949483829
"Tvp23b",0.0550302962467311
"Tpm4",0.0550203617162705
"Tmed2",0.0549945100328957
"Arf1",0.0549921210407329
"Amotl2",0.0549915546206116
"Lamtor1",0.0549892874448986
"Fam3c",0.0549704296481864
"Xrn2",0.0549657308457251
"Rasa1",0.0549175442508659
"Etfa",0.0548776689742143
"Ppp2r1a",0.054865615764044
"Psmd5",0.0548512752330763
"Ptprf",0.0548373191584045
"Rnaseh2c",0.0548357406168855
"Polr2f",0.0548062946768462
"March6",0.0548039413147876
"Tnrc6a",0.0548015302499097
"Pygl",0.0547866041492171
"Ccdc107",0.0547834532287414
"Tmem53",0.0547819096151191
"Slc25a23",0.0547579959731959
"Gstz1",0.0547503889258403
"Rspry1",0.0547463524024091
"Slco2a1",0.0547391994605469
"Sdha",0.0547230008641173
"Gnai2",0.0547143259948879
"Proca1",0.0547092826332826
"Ppp3cb",0.0547070434053319
"Paics",0.0546865262931167
"Prrg2",0.0546706268923412
"Csgalnact2",0.054650203944149
"Flii",0.0546376169814186
"Fam129a",0.0546249967538476
"Itgb1",0.0546106847144834
"Sltm",0.0546045683588432
"Trip11",0.0545915573040125
"Ddt",0.0545762370245499
"Pold4",0.0545729509364661
"RP23-40G2.3",0.0545655446941553
"Scfd1",0.054564597487655
"Lsm6",0.0544649311648488
"Cpm",0.0544319757981725
"Rhob",0.0544110077647288
"Rab14",0.0544039579353465
"Mrpl20",0.0543945996554429
"Snrnp27",0.0543930364720895
"St14",0.0543643667452136
"Mrpl4",0.0543596017324323
"RP23-380L19.3",0.0543556568769859
"Cmpk1",0.0543475546579329
"Larp1",0.0543448644035208
"Dnajc12",0.0543376695568487
"RP23-407I6.4",0.0543281514570204
"Fyttd1",0.0543205457601128
"Ndufa9",0.0543158942479769
"Tob1",0.0543098530748874
"Pgp",0.0542632652836945
"Atp11a",0.0542285854719202
"Tpi1",0.0541700646341669
"Ncaph2",0.0541306720851336
"Nsd1",0.054109235347792
"Ppp3ca",0.054099289805159
"Ywhaz",0.0540689779894854
"Setd1b",0.0540514601670463
"Ndufa8",0.0540463222566408
"Mrpl42",0.0540402901441623
"Txnrd3",0.0540196372763161
"Hras",0.0540154230063625
"Hectd1",0.0539906636545176
"Mrps11",0.0539879372573456
"Rrp1",0.0539672708852743
"Aamp",0.0539569694437695
"Ppil2",0.0539345479079444
"Map7",0.0539343171126124
"RP23-387F9.3",0.0539179559843841
"Mrpl21",0.0539143260176313
"Cops6",0.0539025251394952
"Rpsa-ps10",0.0538703571293967
"Tspo",0.0538661907716955
"Lrrn3",0.0538603910657156
"Sf3b5",0.0538592237977135
"Tmed9",0.0538527642414871
"Crb3",0.0538401004087273
"Acadl",0.0537957479414821
"Yipf3",0.0537873230518949
"RP23-56A7.3",0.0537494633510835
"Araf",0.0537355838995829
"Dguok",0.053730488623938
"Tmeff1",0.0537012324396932
"Smarcd2",0.0536832004497388
"Tuba1b",0.0536661629518274
"Fem1b",0.0536590880796311
"Cds1",0.0536590152138558
"Pgap2",0.0536578716956419
"Mrps9",0.0536251360985933
"Golgb1",0.0536235361657236
"RP23-341K9.1",0.0536163763151199
"Preb",0.0536163144210449
"Dnajc15",0.0535813725163746
"Mob4",0.053578345384961
"Setd2",0.053574061479899
"Bhlhe40",0.0535390309431168
"Rps13-ps2",0.0535341306587328
"Bend7",0.0535048731942998
"Tmed5",0.0534957194153656
"Rap1b",0.0534953924318949
"Prdx3",0.0534797737262297
"Tpp1",0.0534779227868767
"Cct7",0.0534406368311359
"Net1",0.0534295686017321
"Atp5g1",0.0533732876772183
"Canx",0.0533171418231089
"Ddx20",0.0533082949224992
"Trmu",0.0533067784084809
"Rnf187",0.0532942987657925
"Fbxo34",0.0532734370809071
"Smg6",0.0532621402337051
"Capza2",0.0532416936199678
"Hook1",0.0532412956828312
"Tnrc6c",0.0532309122350012
"Cbx4",0.0532247941123733
"Psma1",0.0532108323088164
"Ganab",0.0532030305496335
"RP23-245M18.4",0.0531725247165374
"Taf12",0.0531724629556469
"RP23-331A21.2",0.053169771744909
"Ddost",0.053166941891126
"Chchd1",0.0531626799199242
"Dab2ip",0.0531376451818416
"RP23-284F8.1",0.0531270301474435
"Acly",0.0531118202703078
"Setbp1",0.0530135999796092
"Fbxo7",0.0530082514318722
"Med16",0.0529888578053775
"Adh5",0.0529864328887798
"Fam132a",0.0529784974037925
"Fam32a",0.0529193669812087
"Snf8",0.0529093176696079
"Pik3ca",0.052905475066834
"Marcksl1",0.0528974395800643
"Tmem9b",0.0528938467184134
"Ywhah",0.0528913596973852
"Zcchc7",0.0528856767983333
"Eloc",0.0528802258840756
"Cd81",0.052863131899331
"Fdx1",0.0528550835550207
"Ptma",0.0528386884465533
"Pim1",0.052796657572861
"Oard1",0.052791419742357
"RP23-161B9.10",0.0527891908561009
"Hdlbp",0.0527733094477539
"Smek1",0.0527623248514264
"Pgm2",0.0527439809123409
"Mgat5",0.0527419620764189
"Psme2b",0.0527213263406444
"Rabgap1l",0.0527207371234871
"Wdfy3",0.0527198402624146
"Zdhhc4",0.0527140916475781
"RP23-35L3.1",0.0527115007606911
"Pgls",0.0527062917715884
"Btbd7",0.0526728909028991
"Prpf38a",0.0526714251936914
"Mbnl2",0.0526710942227805
"Pkp4",0.0526708992333827
"Mtss1",0.0526557648163258
"RP23-46D6.5",0.0526505570290966
"Tmem176a",0.0526491615713524
"Fam114a2",0.0526377768907629
"Brd4",0.0526256080725735
"Apool",0.0526092486721357
"Lsm4",0.0525940941990646
"Bcl3",0.0525926758855904
"Klhdc2",0.0525900986891615
"Ppp6c",0.0525642290822342
"Lrrc45",0.0525296519484418
"Rbm7",0.0525188547030494
"Fam173a",0.052510754545938
"Ola1",0.0524989735239592
"Psmd8",0.0524780738127656
"RP23-349B4.7",0.0524675718250081
"Phf5a",0.0524675569957082
"Mrpl33",0.0524556398091886
"Kcnj15",0.0524528105899237
"Anapc16",0.0524456916426534
"Leng1",0.0524351109685046
"Dicer1",0.052425150750715
"Cops4",0.0524223773129247
"Pccb",0.0524130990544425
"Rpl21-ps15",0.0523917561349476
"Mocs1",0.0523800937757305
"Psmc6",0.0523618766835831
"Kpnb1",0.052345471301878
"Klhdc10",0.0523452696447368
"Dnajb4",0.0523351111417187
"RP23-392I3.13",0.0523252376533204
"Rb1cc1",0.0523234574289703
"Eif3d",0.0523136642509633
"Slc39a7",0.0523114919556007
"Cept1",0.0522830941533585
"Inafm1",0.0522686946021639
"Rbm8a",0.0522554482757105
"Mif",0.0522449749105611
"Tmem208",0.0522395582925471
"RP24-390M17.2",0.0522328705660558
"Fam134a",0.0522194087157151
"Rps16-ps2",0.0521961703500209
"Timm8b",0.0521905856489283
"Tmem60",0.0521787835104743
"Smc1a",0.0521698778192848
"Poldip3",0.0521580891440042
"Mllt10",0.0521547130706705
"Vldlr",0.0521422984621402
"Snrpe",0.0521395282013993
"Eif1ax",0.0521393501210322
"Rpl19-ps11",0.0521189076465912
"Pdcd5",0.0520949907326676
"Il34",0.0520795335143699
"Gnaq",0.0520405527292394
"Hmgn5",0.0520222630919674
"Yipf5",0.051992261142112
"Creg1",0.0519777163309237
"Borcs8",0.0519757556402124
"Flcn",0.0519637704832829
"Psmb4",0.0519585560395708
"Slc43a3",0.051936950970189
"Grsf1",0.0519347297962262
"Slc6a6",0.0519117423814018
"Cnot6",0.0518896368132691
"Serinc1",0.0518853178102174
"Dpp4",0.0518745034436416
"Smim20",0.051857318584029
"Atp13a1",0.0517147082273041
"Glrx3",0.0516832012473253
"Stard3",0.0516827585823196
"Rabggtb",0.0516604357161947
"Dopey2",0.0516555771273194
"Fam162a",0.0516335712315049
"Gemin7",0.0516327785008456
"Trappc6a",0.0516232033668978
"Zfp618",0.0516213730449043
"Ier5",0.0516125580387083
"Dsg2",0.0516012558557368
"Tmem50b",0.0515983270702192
"Eef1akmt1",0.0515911402494918
"Tmem245",0.0515802705196342
"Arid4a",0.0515609802471421
"Pura",0.0515459799425036
"Yy1",0.0515403356190324
"Faf2",0.0515348854103179
"Hp1bp3",0.0515057865956927
"RP24-100B13.1",0.0515018615844547
"Nt5c3b",0.0514848714579118
"Znrd1",0.0514511677138518
"Ruvbl2",0.0514433236414785
"S100a16",0.0514380368898566
"Ssb",0.0514251344729281
"Agpat3",0.0514240365389045
"Ripk1",0.0513953686000735
"Acd",0.0513788540483006
"Cct8",0.0513510920777686
"Herpud2",0.0513069052098048
"Glg1",0.0512937008105353
"Arpc5l",0.0512917250331556
"Nktr",0.0512614757322846
"Nucks1",0.0512450065312977
"Ier3ip1",0.0512346073417801
"Pgs1",0.051233184411898
"Klf13",0.0511955135169463
"Pank1",0.0511826148747886
"Trappc13",0.0511818670010137
"Tm2d3",0.0511637605171975
"Fnta",0.0511635452089622
"Maged2",0.0511572835269223
"Jkamp",0.0511425722665263
"Celf1",0.0511227681011321
"Chid1",0.0511106061894717
"RP23-307F3.6",0.051098754397259
"Rgl2",0.0510905838539183
"Gatad2b",0.0510896887266535
"Fam195b",0.0510691525449614
"Stip1",0.0510593350432828
"Hnrnpa0",0.0510457843240869
"Pnrc2",0.051039093200204
"Mrps17",0.0510300453197793
"Rpl36a-ps2",0.0510207501933342
"RP23-478I18.1",0.0509592207507086
"Mrpl22",0.0509434576858799
"Naga",0.0509349861550268
"Crem",0.0509277377078007
"Rabac1",0.0509139295953724
"Khk",0.0509003200701452
"Gdi2",0.0508758732826548
"Ap1ar",0.0508449778316808
"Trim32",0.0508369522136903
"Vsig2",0.0508335637154389
"Txndc9",0.0508321559036966
"Eif4a3",0.0508284194943635
"Dus1l",0.0508228866366108
"Nmd3",0.0508101425620799
"Scamp2",0.050806109636186
"Secisbp2l",0.0507949041572537
"Atp10d",0.0507937980222832
"Sox9",0.0507826988575875
"Vps13a",0.0507765080747115
"Tmem126b",0.0507739225977372
"Itgb1bp1",0.0507608901754514
"Cers2",0.0507550854509282
"Pigp",0.0507452193533061
"Ntpcr",0.0507339430285322
"Igfbp5",0.0507309945327101
"Cacybp",0.0507257367291497
"Mrpl55",0.0507175411953683
"Sc5d",0.0506753368242339
"Crip2",0.0506626906278755
"H2-K1",0.0506466368597892
"Ctdsp1",0.0506342979026421
"Rbm26",0.050617072837387
"RP24-441E15.2",0.050608606856999
"Blvrb",0.0505604954865446
"Magohb",0.0505551326372106
"Tusc3",0.0505503823642215
"Tmem42",0.0505297868940522
"Agrn",0.0505273886490349
"Zfp513",0.0505185383924341
"Arid4b",0.0504802101725838
"Cradd",0.0504188333952701
"Rc3h1",0.0504143823687013
"Rbm17",0.050351022461483
"Snrnp48",0.0503482408052101
"Vps35",0.0503075055637392
"Pnkd",0.050286776322426
"Cenpl",0.0502830919224016
"Rpl31-ps8",0.0502761824454674
"Gtf2a2",0.0502733473516468
"Thbs1",0.0502722709035229
"Apip",0.0502689754235492
"Rab34",0.0502556956265422
"Cct4",0.0502038494833949
"Iah1",0.0501951794273925
"Mtfr1",0.0501530326481303
"AC122339.3",0.0501431775031842
"Sp5",0.0501299028265837
"Stam",0.0500793734711481
"Mrpl50",0.0500734022545376
"Cd63-ps",0.0500709131177499
"Slc48a1",0.0500673178082099
"Mff",0.050064662348947
"Cand1",0.0500631991435694
"Snrpd3",0.0500562385937033
"Mrpl41",0.050050960945384
"Rpl18a-ps1",0.0500369922766312
"Set",0.0500171312741266
"Stt3b",0.0500160218635873
"Ankrd13c",0.0500058811096488
"Prkacb",0.0500058677321947
"Qdpr",0.0500040565828159
"Gm8186",0.0499965876690149
"Lrp10",0.0499735434118445
"Gpr146",0.0499231956259844
"RP23-356D13.4",0.0499185090583308
"Klf4",0.0499167662624141
"Rps6kb1",0.0499148094687026
"Rer1",0.0498927103381903
"Tsen34",0.049891289431794
"Psma4",0.0498899880144098
"Mpnd",0.0498803908945243
"Tug1",0.0498777301031469
"Ppid",0.0498562108049528
"Gsto1",0.049850560031754
"Rab27b",0.0498415245115229
"Faim",0.0498323945107341
"Stbd1",0.0498307542596999
"Cdc37",0.0498262214505094
"Bzw1",0.0498257581152887
"Tor1aip2",0.049822152721066
"Tmem234",0.049793367957414
"Rprd1b",0.0497818354351789
"Nat9",0.0497782569494551
"Terf2ip",0.0497778994066998
"Snrpa",0.049752419257737
"Brd3",0.049748462298187
"Ddit4",0.0497415108199892
"Scamp3",0.0497399854444786
"Rps2-ps13",0.0497199324091648
"Sumo3",0.0496992018123273
"Gigyf2",0.0496638824883595
"Stk3",0.0496548256554594
"Rnf20",0.049650682941097
"Lamp1",0.0496454597548113
"Acox1",0.0496315703463588
"Cox17",0.0496280513278813
"Ralbp1",0.0496200002618412
"Map3k1",0.0495969685957513
