tracking_id,gene_short_name,P8 AT2 Control_A,P8 AT2 Control_B,P9 AT2 Control_C,P8 AT2 Mutant_A, P8 AT2 Mutant_B,P9 AT2 Mutant_C,Average Log2 foldchange (FPKM +1),T-test p-value,,,,,,,,,,,,,
XLOC_019765,Psmd14,26.1867,29.9328,21.039,47.3684,52.2595,53.5324,1.0,0.028180815,,,,,,,,,,,,,
XLOC_019766,Smu1,19.8772,20.3762,18.223,26.1055,26.8321,29.8729,0.5,0.041957677,,,,,,,,,,,,,
XLOC_019767,Cope,120.384,155.773,113.089,102.954,118.038,120.21,-0.2,0.336365222,,,,,,,,,,,,,
XLOC_019768,Wsb2,30.061,29.3044,29.1209,35.6638,33.5042,38.3683,0.3,0.045137489,,,,,,,,,,,,,
XLOC_019769,C1galt1c1,30.7488,32.3688,23.1044,18.6894,20.7161,17.5286,-0.6,0.026682184,,,,,,,,,,,,,
XLOC_019770,Nsa2,75.3059,88.6903,64.98,70.2106,69.7011,63.2387,-0.2,0.226673485,,,,,,,,,,,,,
XLOC_019771,Mrps30,12.3948,16.72,13.2999,18.7296,24.0964,23.6213,0.6,0.019033783,,,,,,,,,,,,,
XLOC_019772,,9.17065,10.3145,11.6467,13.5337,13.4848,13.755,0.4,0.049795703,,,,,,,,,,,,,
XLOC_019773,Bhlhe22,0.0143132,0,0.126425,0.0121381,0,0.00929092,-0.1,0.411474464,,,,,,,,,,,,,
XLOC_019774,Tas2r140,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019775,Chrnd,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019776,Dctn5,26.8383,23.1465,23.9901,26.8811,27.7694,25.2988,0.1,0.279350271,,,,,,,,,,,,,
XLOC_019777,,0.0611485,0.0962784,0.220026,0.380364,0.327993,0.503084,0.3,0.009315886,,,,,,,,,,,,,
XLOC_019778,Slc18a3,0.0578399,0.0455225,0,0,0,0.0125213,0.0,0.299604614,,,,,,,,,,,,,
XLOC_019779,Myg1,17.4402,19.3462,18.3366,24.4157,25.7575,30.382,0.5,0.0300022,,,,,,,,,,,,,
XLOC_019780,Cldn15,0.360739,0.264045,0.101136,0.59024,0.503756,0.267927,0.2,0.003592255,,,,,,,,,,,,,
XLOC_019781,Sap30,8.2348,15.2081,13.464,31.2767,29.0029,35.7679,1.3,0.036537081,,,,,,,,,,,,,
XLOC_019782,Tmod1,0.57751,0.978184,1.27415,0.122701,0.166813,0.0471375,-0.8,0.049105062,,,,,,,,,,,,,
XLOC_019783,Tub,0.748099,0.534295,0.79302,1.46513,0.858756,0.951121,0.3,0.110795677,,,,,,,,,,,,,
XLOC_019784,Npvf,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019785,Tsga8,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019786,Mapk8ip2,0.012827,0.0201599,0,0.0108772,0,0.00832498,0.0,0.638243637,,,,,,,,,,,,,
XLOC_019787,Fxyd6,0.774557,0.505399,1.23177,69.2505,38.3676,56.1222,4.9,0.001743142,,,,,,,,,,,,,
XLOC_019788,Fxyd7,0,0,0,0,0,0.0563578,0.0,0.422649731,,,,,,,,,,,,,
XLOC_019789,Gmfb,22.7491,19.4543,21.2362,22.622,23.6431,21.5153,0.1,0.402210008,,,,,,,,,,,,,
XLOC_019790,Sav1,26.4501,26.0423,25.1008,26.8408,29.983,26.8979,0.1,0.177316072,,,,,,,,,,,,,
XLOC_019791,Nrgn,3.32083,3.08028,2.46227,2.2511,3.06,2.53098,-0.1,0.453807186,,,,,,,,,,,,,
XLOC_019792,Sv2a,0.115211,0.0452544,0.158306,0.0195386,0.0264612,0.0747641,-0.1,0.107834374,,,,,,,,,,,,,
XLOC_019793,Perp,13.7107,22.3212,12.2999,57.0126,55.211,45.8648,1.7,0.015809262,,,,,,,,,,,,,
XLOC_019794,Oxct2a,0,0,0.0259986,0,0.0609451,0.0516603,0.0,0.244763248,,,,,,,,,,,,,
XLOC_019795,Tcte2,1.68219,1.47235,1.40955,1.76921,2.99859,2.10847,0.4,0.187062797,,,,,,,,,,,,,
XLOC_019796,Eral1,9.11255,9.8225,10.3238,10.3178,11.0414,10.572,0.1,0.111741144,,,,,,,,,,,,,
XLOC_019797,Slc28a3,0.0393092,0.0771715,0.00964539,0.0333301,0,0.0637615,0.0,0.823061947,,,,,,,,,,,,,
XLOC_019798,Sdf2l1,13.3017,22.6893,12.7301,17.8654,26.5451,18.6837,0.4,0.049735942,,,,,,,,,,,,,
XLOC_019799,Ctsz,169.761,195.892,189.949,108.24,130.996,122.571,-0.6,0.001085532,,,,,,,,,,,,,
XLOC_019800,Foxb1,0.0307277,0,0,0,0.0176503,0.00997402,0.0,0.954814323,,,,,,,,,,,,,
XLOC_019801,Zfp296,1.78549,3.85092,0.96978,1.43398,1.76109,1.65868,-0.2,0.647354545,,,,,,,,,,,,,
XLOC_019802,Myh9,105.891,84.1772,113.53,214.245,201.171,197.47,1.0,0.016213731,,,,,,,,,,,,,
XLOC_019803,Trpv6,31.1382,48.2492,46.5145,11.1488,11.3285,10.338,-1.8,0.013094227,,,,,,,,,,,,,
XLOC_019804,Ptges,1.42919,1.45918,3.68355,0.347768,0.884929,0.992059,-0.8,0.078843513,,,,,,,,,,,,,
XLOC_019805,Stk32b,0,0.0103868,0,0.0896594,0.166979,0.0428898,0.1,0.091953426,,,,,,,,,,,,,
XLOC_019806,Abhd8,9.4472,10.5825,9.45767,7.83226,7.10445,9.409,-0.3,0.225070723,,,,,,,,,,,,,
XLOC_019807,Rnf187,72.4108,80.1517,69.3974,89.2171,84.3328,97.683,0.3,0.140007053,,,,,,,,,,,,,
XLOC_019808,Sp5,10.1314,19.8879,24.4913,24.1063,17.4325,40.7324,0.6,0.289044122,,,,,,,,,,,,,
XLOC_019809,Thop1,3.59999,5.34074,5.37848,13.1096,13.2542,16.3637,1.4,0.008464895,,,,,,,,,,,,,
XLOC_019810,Svep1,0.349666,0.170612,0.263139,0.0559895,0.0891653,0.0831355,-0.2,0.088271851,,,,,,,,,,,,,
XLOC_019811,Acot10,0.0951586,0.0250388,0,0.0269167,0,0.0412527,0.0,0.648532134,,,,,,,,,,,,,
XLOC_019812,Myl7,1.77788,0.755935,0.102499,0.622876,0.484901,0.479597,-0.2,0.626507897,,,,,,,,,,,,,
XLOC_019813,Bhmt2,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019814,Rpl23,620.357,764.375,464.32,515.194,523.366,465.189,-0.3,0.230001383,,,,,,,,,,,,,
XLOC_019815,Rtn4r,0.152506,0.260443,0.149648,1.14289,0.906126,1.22232,0.8,0.017740839,,,,,,,,,,,,,
XLOC_019816,Lpar3,1.61942,2.73913,1.42483,0.552577,0.149738,0.253848,-1.1,0.058852932,,,,,,,,,,,,,
XLOC_019817,Arl6ip6,14.6847,16.4533,11.8816,14.872,14.9975,14.4983,0.1,0.690668424,,,,,,,,,,,,,
XLOC_019818,Arl6ip5,59.3401,56.8137,51.7975,74.6849,82.8029,72.9531,0.4,0.019059213,,,,,,,,,,,,,
XLOC_019819,Vps35,37.634,32.758,30.7531,45.6542,46.7574,44.8819,0.4,0.033565922,,,,,,,,,,,,,
XLOC_019820,Asb2,0.37756,0.256506,0.538954,0.0582216,0.0394389,0.0891463,-0.4,0.027455123,,,,,,,,,,,,,
XLOC_019821,Twsg1,36.6937,29.0075,27.538,48.2063,45.1566,45.7344,0.6,0.027815257,,,,,,,,,,,,,
XLOC_019822,,25.6886,29.2833,29.4856,36.6553,36.0735,37.0875,0.4,0.028596167,,,,,,,,,,,,,
XLOC_019823,Ifi30,262.522,321.389,222.842,98.8423,133.353,114.773,-1.2,0.011939733,,,,,,,,,,,,,
XLOC_019824,Rab8a,31.7323,38.5368,32.3149,43.5894,44.5922,43.9837,0.4,0.043611834,,,,,,,,,,,,,
XLOC_019825,Sftpa1,3519.02,4241.73,3218.66,62.2844,126.168,119.021,-5.2,0.003573791,,,,,,,,,,,,,
XLOC_019826,Sult1e1,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019827,Tor3a,12.166,7.13941,8.03766,11.6541,12.5323,4.91745,0.0,0.960620242,,,,,,,,,,,,,
XLOC_019828,Arpc1b,98.3328,113.748,122.142,144.613,171.89,157.627,0.5,0.01867839,,,,,,,,,,,,,
XLOC_019829,C1ra,1.55158,1.31227,2.53784,1.51401,2.18528,2.7514,0.2,0.355126824,,,,,,,,,,,,,
XLOC_019830,Ndufb9,112.786,133.344,88.9503,130.396,136.57,130.41,0.3,0.222872622,,,,,,,,,,,,,
XLOC_019831,Nit2,19.7968,23.849,17.4029,25.4574,23.9092,26.1163,0.3,0.201887759,,,,,,,,,,,,,
XLOC_019832,Ctrl,0.121407,0.0482521,0.0595346,0.154703,0,0.0395913,0.0,0.636975598,,,,,,,,,,,,,
XLOC_019833,Chia1,158.485,140.815,48.7583,56.9054,285.815,45.895,-0.2,0.827965831,,,,,,,,,,,,,
XLOC_019834,Dctpp1,22.8683,37.9369,32.2352,72.6584,69.704,88.6846,1.3,0.029553351,,,,,,,,,,,,,
XLOC_019835,Cdc20,16.6151,22.0739,34.4242,79.2973,78.5076,104.047,1.8,0.00954406,,,,,,,,,,,,,
XLOC_019836,Diablo,19.2165,16.9756,16.6708,19.4384,18.6061,19.8515,0.1,0.188184672,,,,,,,,,,,,,
XLOC_019837,Nsmce3,18.5146,22.1251,17.6419,21.5645,22.6629,21.9385,0.2,0.146998207,,,,,,,,,,,,,
XLOC_019838,Palmd,3.52116,1.77616,2.80639,15.4282,11.917,12.1923,2.0,0.004498938,,,,,,,,,,,,,
XLOC_019839,Ndufaf3,15.515,17.0229,11.224,10.3334,10.8976,11.6539,-0.4,0.221558457,,,,,,,,,,,,,
XLOC_019840,Krt20,0.0243552,0.0191918,0.0238992,0,0,0.0316512,0.0,0.350426717,,,,,,,,,,,,,
XLOC_019841,Pycard,5.28678,5.51684,5.64192,8.85722,8.25544,9.2587,0.6,0.00554133,,,,,,,,,,,,,
XLOC_019842,Mrps34,36.7634,45.3678,35.9386,33.4636,43.5958,43.0381,0.0,0.870219103,,,,,,,,,,,,,
XLOC_019843,Rhoj,4.54829,1.79006,3.60956,1.20769,1.70461,1.54123,-0.7,0.185693032,,,,,,,,,,,,,
XLOC_019844,Jam3,1.70799,0.606555,1.01505,0.285711,0.470227,0.35951,-0.6,0.163669879,,,,,,,,,,,,,
XLOC_019845,Tubb3,0.0279015,0.0660145,0.0547552,0.165714,0.160471,0.108819,0.1,0.058097129,,,,,,,,,,,,,
XLOC_019846,Sdha,58.6602,56.0602,53.6396,79.5061,81.6759,80.7307,0.5,0.007166817,,,,,,,,,,,,,
XLOC_019847,Ceacam11,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019848,Bmyc,14.0637,17.6875,16.2072,22.8517,19.4546,22.6237,0.4,0.115013586,,,,,,,,,,,,,
XLOC_019849,Mrpl46,15.8514,18.0523,13.4635,19.3583,18.7456,22.5392,0.3,0.215188664,,,,,,,,,,,,,
XLOC_019850,2210010C04Rik,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019851,Snap29,10.3208,10.4541,8.94597,14.6729,16.2368,12.7868,0.5,0.006038651,,,,,,,,,,,,,
XLOC_019852,Pin1,6.83882,8.4962,7.9458,10.2814,9.74728,12.0616,0.4,0.072992335,,,,,,,,,,,,,
XLOC_019853,Stard5,6.42717,6.7042,9.22563,3.95434,4.80674,4.92166,-0.6,0.032605328,,,,,,,,,,,,,
XLOC_019854,Samsn1,2.27566,0.876543,3.57788,0.241334,0.386615,0.722653,-1.1,0.078642953,,,,,,,,,,,,,
XLOC_019855,Aadac,0.270373,0.335939,0.416827,0.0327847,0.177906,0.226209,-0.2,0.02297316,,,,,,,,,,,,,
XLOC_019856,Wfdc1,21.5815,14.2908,10.1829,42.7253,36.57,17.9806,1.0,0.02332934,,,,,,,,,,,,,
XLOC_019857,Rprm,42.2994,54.118,44.7676,18.0342,21.9811,21.1038,-1.2,0.002816318,,,,,,,,,,,,,
XLOC_019858,Npc2,683.665,789.461,651.786,183.969,245.173,213.899,-1.7,0.002415331,,,,,,,,,,,,,
XLOC_019859,Akirin1,22.4793,20.9911,17.8718,18.6834,18.6705,18.9042,-0.1,0.371005203,,,,,,,,,,,,,
XLOC_019860,Tox4,13.3875,13.6132,11.9113,16.6289,15.6838,15.0582,0.3,0.019844396,,,,,,,,,,,,,
XLOC_019861,Npy,0.555221,0.178622,0.217644,0.0945019,0,0,-0.3,0.054195559,,,,,,,,,,,,,
XLOC_019862,Ssna1,34.052,38.9228,33.9497,59.8871,48.8792,60.9854,0.6,0.058267403,,,,,,,,,,,,,
XLOC_019863,Upk3a,0.0464474,0.036794,0.136688,0,0,0,-0.1,0.139376321,,,,,,,,,,,,,
XLOC_019864,Fahd1,7.19018,10.7511,8.7406,6.90594,6.17715,6.82185,-0.4,0.201721091,,,,,,,,,,,,,
XLOC_019865,Nat8f5,0,0.0423267,0,0,0,0,0.0,0.422649731,,,,,,,,,,,,,
XLOC_019866,Xk,0.584878,0.403527,0.4088,1.78072,1.22088,1.73624,0.8,0.010913169,,,,,,,,,,,,,
XLOC_019867,Ing2,10.8959,15.6524,11.8496,8.11724,8.08295,7.55246,-0.6,0.049583629,,,,,,,,,,,,,
XLOC_019868,Krtap3-1,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019869,Rab3b,0.027442,0.129417,0.0538649,0.151263,0.157604,0.062342,0.1,0.275482415,,,,,,,,,,,,,
XLOC_019870,Ssty2,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019871,Nol7,48.7462,74.1005,58.3023,73.7102,81.1374,73.315,0.3,0.120018127,,,,,,,,,,,,,
XLOC_019872,Muc2,0.0192642,0.0251925,0.0252114,0.0272199,0.0221113,0.0124946,0.0,0.703186605,,,,,,,,,,,,,
XLOC_019873,Esm1,0.671832,0.194023,0.813102,0.0379939,0.154472,0.0581944,-0.5,0.158892413,,,,,,,,,,,,,
XLOC_019874,Cyp2d40,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019875,Lrat,0.041687,0.0785383,0.0654661,0.0353443,0.0191429,0.0432693,0.0,0.203387726,,,,,,,,,,,,,
XLOC_019876,Plbd2,16.3892,16.5469,17.3854,19.5575,20.6055,20.6757,0.3,0.006030576,,,,,,,,,,,,,
XLOC_019877,Isyna1,33.4219,46.8381,28.8456,55.2784,52.4734,54.445,0.6,0.116259558,,,,,,,,,,,,,
XLOC_019878,Riox1,2.80373,4.50786,4.48813,7.65733,5.9421,8.33004,0.8,0.090415684,,,,,,,,,,,,,
XLOC_019879,Pex13,9.67398,10.3892,8.38972,8.3697,8.15898,7.4974,-0.2,0.051811388,,,,,,,,,,,,,
XLOC_019880,Rsrp1,414.967,494.94,451.786,161.842,163.597,147.285,-1.5,0.002961225,,,,,,,,,,,,,
XLOC_019881,Clns1a,9.73264,10.1013,8.64111,14.6599,14.8645,16.1785,0.6,0.024879522,,,,,,,,,,,,,
XLOC_019882,Lime1,20.453,19.2633,21.899,12.6695,9.57409,11.261,-0.8,0.011680106,,,,,,,,,,,,,
XLOC_019883,1810009J06Rik,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019884,Tubb2b,2.99091,2.61026,2.69234,3.20842,2.33073,4.01553,0.1,0.498811003,,,,,,,,,,,,,
XLOC_019885,Atp6v1d,42.6512,43.5345,36.937,32.842,36.1668,34.2307,-0.2,0.083495196,,,,,,,,,,,,,
XLOC_019886,Uba7,8.23898,7.59239,9.59631,6.8729,7.09747,5.90272,-0.3,0.18910546,,,,,,,,,,,,,
XLOC_019887,Prl5a1,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019888,Zfp84,2.93756,2.49528,3.65572,4.18837,3.50636,3.75046,0.3,0.154399239,,,,,,,,,,,,,
XLOC_019889,4930550L24Rik,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019890,Yipf7,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019891,Ppbp,4.61986,2.15115,0.373755,1.49627,1.92125,0.341235,-0.4,0.35479386,,,,,,,,,,,,,
XLOC_019892,Mageh1,21.553,23.1974,19.4473,19.3415,17.9772,20.709,-0.1,0.38934445,,,,,,,,,,,,,
XLOC_019893,Tbx18,0.047892,0.00752126,0.0282034,0.00812141,0,0,0.0,0.114308588,,,,,,,,,,,,,
XLOC_019894,Cmya5,0.777227,0.438223,0.504955,0.523948,0.450175,0.304779,-0.1,0.207459309,,,,,,,,,,,,,
XLOC_019895,Krtap5-3,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019896,9530002B09Rik,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019897,Elp4,5.22938,6.39246,4.41582,8.03941,9.56661,8.97731,0.6,0.032202692,,,,,,,,,,,,,
XLOC_019898,Retnlb,0.249579,0.0664869,0.0815633,0,0.192453,0.380688,0.1,0.779895304,,,,,,,,,,,,,
XLOC_019899,Icam4,1.47805,1.78513,1.21768,1.50663,1.50083,1.23371,0.0,0.526488249,,,,,,,,,,,,,
XLOC_019900,Rhox9,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019901,Foxi1,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019902,Ern1,6.24498,5.10774,7.16005,4.43984,3.90529,4.07703,-0.5,0.0505378,,,,,,,,,,,,,
XLOC_019903,Chchd2,197.153,232.086,177.978,197.509,215.297,224.071,0.1,0.625886884,,,,,,,,,,,,,
XLOC_019904,Rtl8a,9.22556,6.98515,7.04807,5.39829,6.50999,5.08404,-0.4,0.148849519,,,,,,,,,,,,,
XLOC_019905,Sec61b,180.744,250.756,147.99,111.678,130.998,125.487,-0.6,0.093404676,,,,,,,,,,,,,
XLOC_019906,Atp6v1g1,259.607,292.832,205.724,152.189,149.624,133.737,-0.8,0.016041196,,,,,,,,,,,,,
XLOC_019907,Rps23,1314.12,1691.69,991.539,1227.02,1224,1159.57,-0.1,0.628190334,,,,,,,,,,,,,
XLOC_019908,Mrpl38,21.7803,27.3974,23.7015,27.6527,27.3646,31.0646,0.2,0.187113016,,,,,,,,,,,,,
XLOC_019909,Asf1b,6.40086,7.68429,8.89978,32.6141,28.9693,35.917,2.0,0.003616118,,,,,,,,,,,,,
XLOC_019910,Oxct1,26.762,28.5071,24.5494,30.5391,30.2282,24.5849,0.1,0.232226676,,,,,,,,,,,,,
XLOC_019911,Ndufa10,112.486,119.376,91.067,109.053,109.505,102.978,0.0,0.979525331,,,,,,,,,,,,,
XLOC_019912,Gpx7,19.3886,17.6128,14.6533,7.2052,8.33884,8.80197,-1.0,0.032611684,,,,,,,,,,,,,
XLOC_019913,Sec13,49.2082,55.2027,43.9838,47.3389,58.1648,58.846,0.1,0.410086361,,,,,,,,,,,,,
XLOC_019914,Derl1,31.7114,33.1779,28.9227,29.0036,32.0134,31.9797,0.0,0.89796167,,,,,,,,,,,,,
XLOC_019915,Echdc3,22.0078,13.8517,13.377,5.01379,4.70297,4.40656,-1.6,0.012820028,,,,,,,,,,,,,
XLOC_019916,2310033P09Rik,23.5558,28.4304,20.1709,20.7514,20.0908,20.0468,-0.2,0.250534549,,,,,,,,,,,,,
XLOC_019917,Rpl4,875.844,1040.86,747.135,964.291,968.602,1001.59,0.2,0.421588657,,,,,,,,,,,,,
XLOC_019918,Anapc4,36.9642,38.8717,36.6327,27.5033,26.5783,31.1176,-0.4,0.047259746,,,,,,,,,,,,,
XLOC_019919,Tomm20,22.9999,25.4919,20.5679,23.5151,26.9001,27.0391,0.2,0.278200717,,,,,,,,,,,,,
XLOC_019920,Zfp593,2.92507,3.41932,2.30566,4.43407,4.10762,4.40874,0.5,0.085526727,,,,,,,,,,,,,
XLOC_019921,Gpn3,22.2913,28.2218,26.5619,17.337,19.265,21.5908,-0.4,0.033535803,,,,,,,,,,,,,
XLOC_019922,Rpl24,884.142,1102.26,688.605,740.224,746.285,655.753,-0.3,0.174785251,,,,,,,,,,,,,
XLOC_019923,Hsbp1,109.921,125.67,88.1678,99.9926,109.885,95.2228,-0.1,0.515864377,,,,,,,,,,,,,
XLOC_019924,Ndufc2,242.111,302.878,189.904,175.631,184.758,175.059,-0.4,0.129975677,,,,,,,,,,,,,
XLOC_019925,Pdhb,65.5998,71.9818,54.72,62.079,69.878,67.9524,0.1,0.662915131,,,,,,,,,,,,,
XLOC_019926,Stt3b,42.299,41.154,39.0526,56.5012,59.607,53.9537,0.5,0.005113169,,,,,,,,,,,,,
XLOC_019927,Mrpl28,46.8443,54.844,37.0846,58.3028,55.3957,59.6674,0.3,0.223011844,,,,,,,,,,,,,
XLOC_019928,Gdpd3,2.80085,1.96619,3.47819,1.37607,1.0384,1.2927,-0.7,0.028294843,,,,,,,,,,,,,
XLOC_019929,Qdpr,34.8109,42.4876,35.3707,37.607,39.0111,43.607,0.1,0.514237768,,,,,,,,,,,,,
XLOC_019930,Gins4,17.5185,19.3874,16.4742,27.2692,26.4862,29.7226,0.6,0.030551307,,,,,,,,,,,,,
XLOC_019931,Nkg7,0.678705,0,0.465894,0,0.156766,0.132894,-0.3,0.390269374,,,,,,,,,,,,,
XLOC_019932,Hdhd3,4.76275,5.96284,6.21368,2.50727,4.5561,4.40503,-0.5,0.05423833,,,,,,,,,,,,,
XLOC_019933,Smg8,4.7319,5.59066,5.06113,6.76409,5.82603,6.74997,0.3,0.139556087,,,,,,,,,,,,,
XLOC_019934,Rps25,801.572,1029.59,659.771,656.713,704.86,625.054,-0.3,0.154107074,,,,,,,,,,,,,
XLOC_019935,1700016D06Rik,0,0,0,0,0,0,0.0,#DIV/0!,,,,,,,,,,,,,
XLOC_019936,1500015O10Rik,0.485629,0.0482521,0.535811,0.0515676,0.350278,0.356322,-0.1,0.719572571,,,,,,,,,,,,,
XLOC_019937,Plekhf1,3.15265,4.58248,2.94017,6.86026,6.24951,7.46922,0.8,0.066971396,,,,,,,,,,,,,
XLOC_019938,Dpy30,52.9039,70.1174,49.3508,72.3383,69.4373,72.3025,0.3,0.199060213,,,,,,,,,,,,,
XLOC_019939,Mtap,9.87189,12.4849,9.68796,22.2919,19.6077,22.4779,0.9,0.030224135,,,,,,,,,,,,,
XLOC_019940,Dusp19,4.0186,3.98338,3.586,4.6657,5.08728,4.33703,0.2,0.020533707,,,,,,,,,,,,,
XLOC_019941,Selenos,82.9744,98.5022,69.001,33.0522,42.7427,35.3458,-1.1,0.008309957,,,,,,,,,,,,,
XLOC_019942,Rap1b,123.576,129.081,108.971,98.4528,104.896,90.8894,-0.3,0.004185943,,,,,,,,,,,,,
XLOC_019943,Ppp3r1,38.0532,35.773,29.7166,30.9764,34.6587,30.9458,-0.1,0.46353414,,,,,,,,,,,,,
XLOC_019944,1810037I17Rik,67.2984,74.2829,54.1952,70.2749,79.9189,79.5226,0.2,0.264970267,,,,,,,,,,,,,
XLOC_019945,Zfp319,3.96117,4.77494,5.76168,6.74552,5.80871,6.86387,0.4,0.118209376,,,,,,,,,,,,,
XLOC_019946,Cptp,5.69253,4.71232,4.48009,5.80285,7.57878,6.34402,0.3,0.175720044,,,,,,,,,,,,,
XLOC_019947,BC005537,55.0931,52.2171,50.0503,57.2539,55.1554,53.7746,0.1,0.029102833,,,,,,,,,,,,,
XLOC_019948,Grpel1,10.5953,12.1509,9.83942,14.5205,14.1639,15.5798,0.4,0.072516255,,,,,,,,,,,,,
XLOC_019949,Car13,2.48155,2.64191,3.01429,3.34549,3.15612,3.63144,0.2,0.027834066,,,,,,,,,,,,,
XLOC_019950,Actl7b,0.104037,0.082183,0.102074,0.0882941,0,0,-0.1,0.127342243,,,,,,,,,,,,,
XLOC_019951,Atp6v0e,88.8404,74.1523,65.8163,76.2639,88.5451,77.4938,0.1,0.619921063,,,,,,,,,,,,,
XLOC_019952,Pcbd1,45.1057,52.2094,45.2173,70.1128,72.1802,72.1949,0.6,0.011296004,,,,,,,,,,,,,
XLOC_019953,Dppa5a,1.95446,1.71473,2.00711,0,0.32327,0.182703,-1.3,0.013209541,,,,,,,,,,,,,
XLOC_019954,Gng10,19.1265,18.0844,13.8249,33.8376,36.1182,36.8893,1.0,0.024945859,,,,,,,,,,,,,
XLOC_019955,Stmn2,4.92027,3.30689,4.75457,0.974691,1.83812,0.925111,-1.3,0.061569116,,,,,,,,,,,,,
XLOC_019956,Stfa3,34.2161,17.5901,9.7236,4.55037,15.4757,4.25188,-1.3,0.219626458,,,,,,,,,,,,,
XLOC_019957,Tbrg1,49.758,51.3651,41.5028,54.2752,64.012,64.971,0.4,0.139536433,,,,,,,,,,,,,
XLOC_019958,Rsph1,0.612022,0.519113,0.857698,1.92988,1.25912,1.48003,0.6,0.041876292,,,,,,,,,,,,,
XLOC_019959,Natd1,9.44329,7.80014,12.3932,8.21842,7.24989,7.98278,-0.3,0.197197802,,,,,,,,,,,,,
XLOC_019960,Ciao1,13.914,12.8349,12.7499,12.2289,14.5822,13.0897,0.0,0.920653775,,,,,,,,,,,,,
XLOC_019961,Mrpl17,4.50801,4.63387,4.22913,5.83452,6.30882,6.96306,0.4,0.040668458,,,,,,,,,,,,,
XLOC_019962,,26.6682,35.6206,27.7873,34.9903,32.7408,37.176,0.2,0.321706067,,,,,,,,,,,,,
XLOC_019963,,10.2843,11.3939,9.93558,20.6009,21.1613,23.0099,1.0,0.007966794,,,,,,,,,,,,,
XLOC_019964,Sostdc1,0,0,0.0537811,0,0.0315214,0.0178128,0.0,0.954209629,,,,,,,,,,,,,
XLOC_019965,Dtd1,10.6105,14.4362,9.60584,14.2048,12.488,12.1343,0.2,0.455553167,,,,,,,,,,,,,
XLOC_019966,Med21,31.5709,37.7129,27.7989,36.6864,36.1438,33.6552,0.1,0.30122335,,,,,,,,,,,,,
XLOC_019967,Med21,0.833211,1.45594,0.817719,0.484167,0.460883,0.580981,-0.4,0.130557047,,,,,,,,,,,,,
XLOC_019968,Mrpl54,64.0515,79.7992,55.6512,79.4182,87.8065,81.5832,0.3,0.108595768,,,,,,,,,,,,,
XLOC_019969,Sf3b6,35.1548,37.6317,27.5704,42.826,44.5413,43.9316,0.4,0.098793567,,,,,,,,,,,,,
XLOC_019970,Gng11,10.9383,6.98461,10.47,3.11647,4.9157,4.53043,-1.0,0.087550254,,,,,,,,,,,,,
XLOC_019971,Txndc12,36.4251,37.6302,32.4969,42.8922,46.2904,43.5224,0.3,0.027848871,,,,,,,,,,,,,
XLOC_019972,Tmem167,4.13253,4.36657,3.9091,5.01588,4.76545,5.25683,0.2,0.085508275,,,,,,,,,,,,,
XLOC_019973,Eif3f,212.517,239.745,176.625,180.343,201.002,189.82,-0.1,0.383563238,,,,,,,,,,,,,
XLOC_019974,Rmnd5b,12.0695,13.4687,12.2981,12.8455,12.4764,12.9917,0.0,0.793330739,,,,,,,,,,,,,
XLOC_019975,Ndufa3,387.916,409.162,284.062,272.993,273.699,272.971,-0.4,0.144684278,,,,,,,,,,,,,
XLOC_019976,Cpa1,0.614499,0.145488,0.391908,0.182502,0.353519,0.0998879,-0.2,0.483279639,,,,,,,,,,,,,
XLOC_019977,Tceal6,0,0.0364368,0.0451254,0.0390567,0,0,0.0,0.649442126,,,,,,,,,,,,,
XLOC_019978,Ndufa9,50.3772,57.2702,52.5344,69.6875,78.9157,81.397,0.5,0.011197733,,,,,,,,,,,,,
