"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"mt-Nd3",1.51291802108002e-112,-0.470823124137055,0.886,0.945,8.3060712275314e-108
"Pitx2",3.87669897503424e-44,-0.369391188977324,0.075,0.322,2.12834650428355e-39
"Rps29",9.22906891595813e-42,0.230002222460503,0.961,0.988,5.06685112555017e-37
"Car1",1.74353848036361e-35,-0.80576910366374,0.546,0.789,9.57220061104426e-31
"Amn",2.1173126002746e-34,0.244244301747198,0.414,0.181,1.16242579067676e-29
"Gm47283",3.92773172784527e-32,0.42378570693172,0.517,0.325,2.15636399590433e-27
"A430005L14Rik",9.40576220111771e-30,0.305046000032349,0.622,0.541,5.16385750603563e-25
"Rps28",4.89496431954954e-29,0.205819424083977,0.93,0.95,2.68738436107589e-24
"Cela1",2.688786938579e-27,0.407949634407081,0.757,0.773,1.47617091714926e-22
"Uba52",4.02538637857172e-27,0.262451034521147,0.88,0.882,2.20997737569966e-22
"Dnaja1",1.13559422825151e-26,-0.292064485559943,0.775,0.867,6.23452587252363e-22
"Rpl38",5.55418192736088e-26,0.188591841039789,0.953,0.97,3.0493014199404e-21
"Rps21",1.7304783931287e-25,0.178216746352777,0.947,0.97,9.50049942611586e-21
"Rpl39",1.88510942601536e-25,0.161269519970138,0.957,0.979,1.0349439259767e-20
"Wfdc2",2.89175185447111e-25,0.616978525284664,0.696,0.562,1.58760068562319e-20
"Klk1",1.06586123721792e-24,0.531355888208507,0.719,0.654,5.85168477845011e-20
"Hmgcs2",1.74559834286411e-24,-0.454205695151406,0.549,0.736,9.58350946215826e-20
"Mpst",1.95596278869625e-24,-0.376239099876924,0.576,0.727,1.07384313062213e-19
"Gal3st2c",7.30205485500011e-24,-0.146858400438928,0.013,0.124,4.00890113594361e-19
"Hspa8",8.06060647108187e-24,-0.205621006750517,0.943,0.97,4.42535355868866e-19
"Higd1a",2.28799263232364e-23,-0.397242612478216,0.721,0.817,1.256130835072e-18
"Ces1g",7.82738988820306e-23,-0.329962045442675,0.179,0.367,4.29731532252236e-18
"Txn1",2.29991490708136e-22,-0.218242630277828,0.931,0.964,1.26267628313674e-17
"Ceacam1",6.1954925063541e-22,-0.282449618973701,0.843,0.92,3.40138734091346e-17
"1600014C10Rik",2.88376861405274e-21,-0.0635968222827583,0.609,0.446,1.58321780680109e-16
"Hoxb7",3.83760243121616e-21,-0.200901578020652,0.224,0.429,2.10688211076198e-16
"B4galnt2",9.77964104268037e-21,-0.148516137037981,0.245,0.452,5.36912072884195e-16
"Cyp2c65",1.73247040351399e-20,-0.0986781576976989,0.139,0.317,9.51143576233216e-16
"Prpsap1",1.9432387269022e-20,-0.258706027618247,0.502,0.685,1.06685749345658e-15
"Rpl37a",3.37881805578257e-20,0.141305448758879,0.961,0.985,1.85500490080519e-15
"Ifi27l2b",4.87248713820603e-20,0.299743538242714,0.721,0.672,2.67504416374649e-15
"H2-T3",1.38247731709595e-19,-0.166822214208878,0.151,0.33,7.58993871858846e-15
"Rpl37",1.94745030498175e-19,0.139196693788729,0.962,0.982,1.06916969193803e-14
"Hsp90aa1",3.35701558748767e-19,-0.252620482431219,0.868,0.927,1.84303512768661e-14
"St3gal6",6.49725674732414e-19,0.321612802188745,0.532,0.362,3.56705892684842e-14
"Oit1",1.34358150156237e-18,0.340525692866035,0.843,0.857,7.37639680172755e-14
"Spint2",4.97058773152749e-18,0.225741315169225,0.919,0.932,2.72890237048591e-13
"Acp1",8.31888987993728e-18,0.184289187690075,0.705,0.692,4.56715373298437e-13
"Sult1d1",8.4578799464059e-18,-0.34365422570092,0.466,0.622,4.6434606693763e-13
"Gm10076",9.47971225303603e-18,0.223298584188338,0.765,0.782,5.20445682403931e-13
"Gcnt3",1.02142735115876e-17,-0.158406161306771,0.237,0.426,5.60773830059674e-13
"Papss2",3.47144240654438e-17,-0.303494357148932,0.417,0.593,1.90585659561693e-12
"Muc3",3.71325801579188e-17,0.42353333794505,0.711,0.707,2.0386157832499e-12
"Glul",4.18763401652508e-17,0.177078941205677,0.682,0.732,2.29905295141243e-12
"Pycard",5.05161859762626e-17,-0.238758624966041,0.875,0.935,2.77338912628279e-12
"Hoxb8",1.05255324851319e-16,-0.0909997807721005,0.206,0.376,5.77862258966227e-12
"Hspd1",1.26939734163409e-16,-0.23410543994869,0.852,0.899,6.96911834530534e-12
"Gm5485",2.97981715706489e-16,0.277320267499835,0.757,0.756,1.63594941740019e-11
"Rpl36",3.68708102665112e-16,0.115791694867856,0.947,0.969,2.02424435444173e-11
"Nlrp6",4.02041517410084e-16,-0.278450551179885,0.6,0.741,2.2072481347331e-11
"Hsph1",5.2820125721405e-16,-0.211544768185781,0.427,0.6,2.89987772223085e-11
"Hoxb13",7.44349617660946e-16,0.371217341305773,0.437,0.266,4.08655383592036e-11
"Retreg1",1.02845325915615e-15,0.305991393196293,0.516,0.43,5.64631123809319e-11
"Glipr2",1.13368604492369e-15,-0.0745954889926543,0.051,0.164,6.22404975523557e-11
"Upb1",1.39011503346467e-15,0.103629330633491,0.129,0.03,7.63187054522439e-11
"Tspan3",1.40758419957774e-15,0.183827905258461,0.8,0.833,7.72777801410178e-11
"Adh1",1.896437185556e-15,0.393311969623669,0.586,0.437,1.0411629792421e-10
"1810065E05Rik",2.1235148348681e-15,-0.00244745922954936,0.364,0.55,1.16583087949094e-10
"Ckmt1",2.79009010366688e-15,0.311991357819873,0.827,0.841,1.53178736781416e-10
"Pglyrp1",2.84337810527605e-15,0.157680875631617,0.818,0.861,1.5610430135776e-10
"Igf2bp2",2.89986100959259e-15,-0.0962800971604497,0.154,0.31,1.59205269287643e-10
"Lgals9",3.84063621429791e-15,-0.153241797860538,0.279,0.458,2.10854768801169e-10
"Npc2",4.8671625376458e-15,0.221403292542455,0.823,0.839,2.67212090479292e-10
"Foxp1",6.43678611548934e-15,0.154484590581695,0.737,0.768,3.5338599452648e-10
"Idh1",8.99677031211171e-15,-0.230613862501607,0.716,0.817,4.93931686905245e-10
"Fa2h",9.34480662711593e-15,-0.0443381021685182,0.037,0.132,5.13039228635292e-10
"Tmed3",1.29529094269049e-14,0.192288005976657,0.639,0.651,7.11127680446507e-10
"Cdx2",1.63257533817316e-14,-0.22761247575676,0.539,0.707,8.96300186410448e-10
"Cd9",1.97235017530927e-14,0.233746690529213,0.854,0.879,1.08283996974654e-09
"Tmcc3",2.23959924353641e-14,-0.0994264487200739,0.286,0.46,1.22956238069392e-09
"Hoxb6",2.82448409489758e-14,-0.140205251820421,0.215,0.378,1.55067001293972e-09
"Aldh2",2.90572621382653e-14,0.268928648668084,0.801,0.831,1.59527274865291e-09
"Igfbp4",2.93891529163786e-14,-0.128444702203447,0.09,0.219,1.6134938842621e-09
"Gne",2.94793838007642e-14,0.174875076746832,0.716,0.741,1.61844765004576e-09
"Rps27",3.60280042098219e-14,0.175870550118184,0.956,0.966,1.97797345912343e-09
"Mptx1",3.84591901298214e-14,0.501599758172227,0.533,0.399,2.11144799731732e-09
"Hspe1",6.03970779859632e-14,-0.192546215776059,0.872,0.915,3.31585997850737e-09
"Thbs4",7.16335567808487e-14,0.299883128324466,0.404,0.242,3.93275390082537e-09
"Hspa4",7.68067645950815e-14,-0.182273520151524,0.652,0.792,4.21676818303457e-09
"Baz1a",8.32320022262726e-14,-0.119924017545132,0.35,0.525,4.56952015422459e-09
"Cth",8.52410333814216e-14,-0.152416144096688,0.469,0.641,4.67981797367342e-09
"Laptm4a",1.01018638605504e-13,0.116235258127506,0.783,0.823,5.54602427808076e-09
"Smarca5",1.17055441027256e-13,-0.182299681006462,0.719,0.832,6.42646076783736e-09
"St6galnac6",1.19012885326354e-13,0.311408938041196,0.597,0.476,6.53392641730215e-09
"Mak16",1.3194426619119e-13,-0.13580831997177,0.346,0.52,7.24387215816254e-09
"Tpt1",1.32487940395979e-13,0.125653439366834,0.985,0.996,7.27372041567963e-09
"Hoxaas3",1.42729790841375e-13,-0.139135404699077,0.262,0.428,7.83600824698232e-09
"Pfkl",1.72438096148155e-13,-0.199711063896464,0.394,0.555,9.46702391662984e-09
"Slc26a2",2.05763683539254e-13,-0.132824513193163,0.535,0.701,1.12966319899886e-08
"Ugt2b5",2.24097122178255e-13,-0.108122653680294,0.162,0.307,1.23031561047084e-08
"Pla2g10",2.71641953597293e-13,0.209812791327898,0.523,0.504,1.4913414894445e-08
"Sfpq",2.95593685973498e-13,-0.190410349581131,0.759,0.853,1.6228388953631e-08
"Car12",3.13694590530847e-13,-0.146920535004274,0.232,0.392,1.7222146714734e-08
"Pnp2",3.4942714611086e-13,-0.136068675299391,0.291,0.458,1.91838997486323e-08
"Mboat2",3.86400105080419e-13,-0.0512262358673579,0.026,0.11,2.12137521690201e-08
"Fam162a",4.45632892825897e-13,-0.262217643886019,0.726,0.809,2.44656914490345e-08
"Calm1",4.9131738351427e-13,-0.161923634931473,0.951,0.981,2.69738156723169e-08
"Malat1",5.19726268104735e-13,0.432301734332986,0.973,0.975,2.85334918452181e-08
"Usp24",1.63088591839334e-12,-0.128239202168534,0.21,0.361,8.95372678057125e-08
"Mettl7b",2.10114321224525e-12,-0.191452550608304,0.435,0.596,1.15354863495476e-07
"Hnrnpab",2.17840090975682e-12,-0.174473975511812,0.812,0.882,1.19596388346559e-07
"Trf",2.49037475039835e-12,0.290628043175105,0.297,0.167,1.3672406417162e-07
"Smim3",2.65467331738432e-12,-0.0333671096715942,0.061,0.153,1.45744219797716e-07
"Pkn2",2.96112160287772e-12,-0.184199770597485,0.541,0.695,1.6256853711959e-07
"Hsd3b3",3.21426470979818e-12,-0.163841231509842,0.348,0.512,1.7646634683263e-07
"Junb",3.23196225354393e-12,0.326609093752828,0.597,0.58,1.77437959681815e-07
"Comtd1",3.78939603846629e-12,-0.0854185172910079,0.386,0.547,2.08041631907838e-07
"Mcrip2",3.80920112067056e-12,-0.160515485907244,0.451,0.608,2.09128950725934e-07
"Agr3",3.82517007426711e-12,-0.0949636825832403,0.053,0.149,2.10005662247339e-07
"Hspa1b",4.27099874589444e-12,-0.127650199573129,0.465,0.629,2.34482102148351e-07
"Clca3b",4.34701488706139e-12,-0.264031881639305,0.701,0.817,2.38655464314557e-07
"Clca4a",4.67130159563208e-12,-0.0677174752184637,0.075,0.177,2.56459128901797e-07
"Ube2f",4.91230522216176e-12,-0.0544126382709027,0.324,0.48,2.69690469001903e-07
"Vat1",4.96294630650529e-12,-0.0867965833335225,0.21,0.355,2.72470715173447e-07
"Atp5g1",5.04917057377825e-12,-0.151297087322572,0.916,0.955,2.77204513671e-07
"Eif3k",5.20650623352971e-12,0.147693622429051,0.848,0.85,2.85842398727015e-07
"Ociad2",5.21766635414316e-12,-0.203167664885249,0.789,0.883,2.86455100508814e-07
"Larp4",6.86966741846654e-12,-0.133411438917389,0.473,0.633,3.77151610941232e-07
"Nans",7.7262381142367e-12,0.140872441992707,0.797,0.838,4.24178198709709e-07
"Elovl6",9.89914681472794e-12,-0.120761354386552,0.245,0.393,5.43473059275379e-07
"Akr1c19",1.04092087045774e-11,-0.294611282575837,0.594,0.695,5.71475967090003e-07
"Pdcd4",1.0733491201725e-11,0.202908971447716,0.698,0.671,5.89279400465905e-07
"9130204K15Rik",1.20062765568226e-11,-0.0574570985427909,0.029,0.108,6.59156589246115e-07
"Rpl35",1.52771998025197e-11,0.0706755848473843,0.914,0.959,8.38733546358134e-07
"Prss32",1.55686257073775e-11,0.18687577772956,0.835,0.861,8.54733119960732e-07
"Psme4",1.59954922275098e-11,-0.136204103820962,0.416,0.573,8.78168518782515e-07
"Hook1",2.00503776354028e-11,-0.177060097263107,0.644,0.758,1.10078578256125e-06
"Btg1",2.21349591455101e-11,0.367665475958281,0.764,0.764,1.21523139204765e-06
"Cpt1a",2.28929336762517e-11,-0.102600497304631,0.302,0.456,1.25684495175989e-06
"Mpp6",2.74115682602957e-11,-0.20767467639533,0.555,0.68,1.5049225090585e-06
"Hexb",2.80604670866542e-11,0.249082452283191,0.498,0.441,1.5405477035244e-06
"Ppp1r1b",2.97274101090882e-11,0.0888973092214962,0.786,0.846,1.63206454239905e-06
"Qsox1",3.10472868831405e-11,0.14318993285238,0.272,0.146,1.7045270971713e-06
"Klhl24",3.38950576889006e-11,0.206872844050042,0.467,0.395,1.86087256217833e-06
"Kitl",3.68331437181459e-11,-0.192426741972319,0.549,0.693,2.02217642326993e-06
"Snx7",3.9858097317415e-11,-0.118304430306593,0.34,0.495,2.1882494008234e-06
"Tbx3",4.12345833763168e-11,-0.0454969927898255,0.09,0.196,2.26381986194317e-06
"Ndufaf4",4.17989117876021e-11,-0.135493767539808,0.468,0.625,2.29480205605114e-06
"Pdzd8",4.22001716945884e-11,-0.0331099596551506,0.399,0.549,2.3168316262046e-06
"Mecr",4.25227514735705e-11,0.125965881557767,0.673,0.697,2.3345415786505e-06
"Cttnbp2",4.37235534376741e-11,0.21108223226696,0.342,0.268,2.40046680728174e-06
"Mrps12",4.39704941024325e-11,0.137710905217871,0.601,0.607,2.41402409671765e-06
"Paqr4",4.42133706376109e-11,-0.150837264350857,0.379,0.535,2.42735826137548e-06
"B3gnt7",4.50978673528179e-11,0.269592668053913,0.365,0.223,2.47591801553706e-06
"Tex9",4.95727578022577e-11,-0.0698773060610645,0.209,0.345,2.72159397610175e-06
"Pck1",5.03769282534637e-11,0.142872517462137,0.211,0.099,2.76574373804341e-06
"Plbd1",5.59512651808593e-11,-0.0965235728542459,0.296,0.442,3.07178040969436e-06
"Chchd10",5.72756837439578e-11,-0.151421188607995,0.869,0.919,3.14449231322703e-06
"Nus1",6.44025757374526e-11,-0.147982013888112,0.431,0.583,3.53576581056188e-06
"Ubb",6.79027154035129e-11,0.159220861758846,0.948,0.958,3.72792697836826e-06
"Wdfy1",7.0917624493863e-11,0.140687357396599,0.295,0.171,3.89344850233757e-06
"Lsr",7.26609781274566e-11,0.183463253044626,0.658,0.633,3.9891603601755e-06
"Nupr1",7.48317925840776e-11,0.305153518543047,0.353,0.252,4.10834024465844e-06
"Pitpnb",7.59096907048636e-11,-0.0574030574720852,0.436,0.586,4.16751792938772e-06
"Hspa5",7.64879334852065e-11,-0.204147326085604,0.822,0.876,4.19926403627132e-06
"Desi2",8.93118702852382e-11,-0.12167343133398,0.39,0.544,4.90331099052986e-06
"Ide",9.06628315519462e-11,-0.128023245612958,0.361,0.511,4.9774801150334e-06
"Lrpprc",9.10306369236405e-11,-0.0959925399046979,0.366,0.52,4.99767299774479e-06
"Pde12",9.28601876334359e-11,-0.0660078064017178,0.237,0.376,5.09811716126327e-06
"Cnih4",9.49795365810772e-11,-0.165949911441918,0.632,0.756,5.21447153783772e-06
"Mettl16",9.88163017126215e-11,-0.0944004161580979,0.304,0.453,5.42511378032463e-06
"Ddah1",1.05392155645538e-10,-0.177453849751133,0.459,0.605,5.78613473709567e-06
"Dera",1.11401722376772e-10,-0.149787284436726,0.487,0.638,6.11606596020714e-06
"Srek1ip1",1.14200558599199e-10,-0.00518295827282578,0.384,0.509,6.26972486765462e-06
"AW112010",1.19343988914543e-10,0.305390336995489,0.369,0.486,6.55210433539734e-06
"Prom1",1.25645211451408e-10,-0.0446427445536673,0.416,0.565,6.89804775389378e-06
"Atp2b1",1.29558657129979e-10,-0.0975315428425145,0.621,0.76,7.11289983509297e-06
"Sh3bgr",1.34323505385249e-10,0.0844343574386817,0.204,0.098,7.37449476915557e-06
"Plekhh1",1.37126645535924e-10,-0.0181723146678117,0.198,0.316,7.52838996656774e-06
"Cd81",1.45292022917536e-10,0.20586744468263,0.784,0.783,7.97667735019562e-06
"Ank",2.02075168945456e-10,-0.102038463297251,0.244,0.385,1.10941288502745e-05
"Cdo1",2.16569906419292e-10,0.0721307771974078,0.541,0.6,1.18899044323256e-05
"Fut9",2.21569358272973e-10,0.225986932970052,0.331,0.197,1.21643793385445e-05
"Cacybp",2.55413090097801e-10,-0.155226060691169,0.673,0.788,1.40224340594594e-05
"Tmc4",2.865745974509e-10,0.140663404741368,0.726,0.772,1.57332319746519e-05
"Acsf2",3.01592180922052e-10,-0.152112866831702,0.42,0.555,1.65577123248016e-05
"Hes1",3.05588539570039e-10,0.222357039399625,0.681,0.675,1.67771164109347e-05
"Ywhaz",3.0721473796164e-10,-0.175825885281811,0.77,0.851,1.6866396328832e-05
"Irgm1",3.10100772186271e-10,-0.114874128684131,0.237,0.374,1.70248424937984e-05
"Bzw1",3.13018241489497e-10,-0.175167767529123,0.715,0.819,1.71850144760149e-05
"Ppp1r14b",3.18032387726265e-10,-0.14932850886949,0.762,0.847,1.74602961185597e-05
"Car13",3.20865715351131e-10,-0.0679154710169814,0.156,0.278,1.76158486384924e-05
"Fmr1",3.33332930716976e-10,-0.0892968203321748,0.373,0.52,1.83003112292927e-05
"Ppa2",3.33549898081193e-10,-0.173405960407691,0.634,0.741,1.83122229545556e-05
"Luzp1",3.36772298553207e-10,-0.0666112531361509,0.465,0.614,1.84891359628696e-05
"Smpx",3.42481733221015e-10,0.177509779002421,0.253,0.168,1.8802589635567e-05
"Sypl",3.71141525470008e-10,0.122947258227602,0.808,0.846,2.03760408898289e-05
"Ppa1",3.92018822028849e-10,0.11260515508009,0.796,0.849,2.15222253482058e-05
"Ceacam10",4.1644849978639e-10,-0.0948168244978167,0.371,0.297,2.28634390867726e-05
"Ccnt1",4.24428949881604e-10,-0.0846730226157706,0.365,0.511,2.330157377745e-05
"Adi1",4.31284025784913e-10,-0.119110473226427,0.256,0.395,2.36779242996175e-05
"Pcm1",4.32171439667147e-10,-0.141571302155585,0.426,0.576,2.3726644209166e-05
"AC149090.1",4.33125454829975e-10,0.215026130541939,0.65,0.647,2.37790205956205e-05
"Rps3a1",4.41973128760438e-10,0.0821229153196024,0.971,0.992,2.42647667420768e-05
"Ywhag",4.58219578479212e-10,-0.0798349137189509,0.356,0.504,2.51567130780872e-05
"Gnas",4.88761718163971e-10,0.132819880778516,0.909,0.919,2.68335070889202e-05
"Slc50a1",5.10753628476683e-10,0.143710634848341,0.57,0.568,2.80408849569984e-05
"Cd44",5.15943347387285e-10,-0.170262218065745,0.391,0.539,2.83258057149093e-05
"Naa15",5.56670721590988e-10,-0.109445864765262,0.531,0.676,3.05617792860668e-05
"Cyfip1",5.60482575426156e-10,-0.124504714446951,0.451,0.599,3.07710538734714e-05
"Fabp2",5.72356756886912e-10,-0.214048231910899,0.646,0.743,3.14229583098484e-05
"1500009L16Rik",5.73833569505592e-10,-0.0321547540325765,0.121,0.23,3.15040367994265e-05
"Pcdh17",6.28343151062865e-10,0.269859146176068,0.407,0.283,3.44966673365023e-05
"Gsn",6.5354608555906e-10,0.182941075375525,0.241,0.133,3.5880333643278e-05
"Dcbld1",6.61016725986917e-10,-0.103873703467823,0.248,0.385,3.62904792734077e-05
"Chd4",6.6527115462787e-10,-0.129397144428389,0.641,0.773,3.65240516602247e-05
"Ift172",6.82384907734541e-10,-0.109876871090532,0.258,0.397,3.7463613819534e-05
"Apol10a",6.8590818148848e-10,-0.159420551836511,0.153,0.272,3.7657045071899e-05
"Rnf186",6.90847339506288e-10,0.161204237578846,0.669,0.636,3.79282097862347e-05
"Arid4a",7.03531702167009e-10,-0.0450819459256673,0.393,0.527,3.86245939806709e-05
"Rock2",7.04001550889608e-10,-0.135838526936216,0.521,0.662,3.86503891453904e-05
"Slc22a1",7.2035175431586e-10,-0.136497721145512,0.39,0.525,3.9548031663695e-05
"Dmbt1",7.67224144142697e-10,-0.245310877844782,0.698,0.804,4.21213727375782e-05
"Tax1bp1",7.75044011418074e-10,-0.167582574986166,0.851,0.91,4.25506912708637e-05
"Atp2c2",8.08060739220513e-10,0.123330743218018,0.205,0.1,4.43633426439454e-05
"Ptges2",8.19943188010536e-10,0.00799939849871306,0.347,0.472,4.50157009649664e-05
"Slc26a3",8.2823165942647e-10,0.00535492776965668,0.104,0.203,4.54707463341726e-05
"Kif2a",8.39169872686305e-10,-0.109587531853706,0.435,0.581,4.60712651803508e-05
"Lrrc47",8.46176594669507e-10,-0.05643355018671,0.229,0.36,4.64559412239506e-05
"Akap1",8.50197822861443e-10,-0.0826111411915346,0.299,0.442,4.66767106729161e-05
"Pds5a",8.80618225904584e-10,-0.0972566530807857,0.51,0.655,4.83468212203876e-05
"Eif3a",9.03870226720465e-10,-0.145593598830709,0.801,0.884,4.96233793171803e-05
"Dicer1",9.46706649333695e-10,-0.0583588117696917,0.377,0.517,5.19751417550692e-05
"Gfm2",9.59482269408715e-10,-0.0268056541196763,0.21,0.323,5.26765360728079e-05
"Pold3",9.67784502691608e-10,-0.0837626648512194,0.283,0.422,5.3132336982272e-05
"Cers2",1.02047427729289e-09,-0.0588032827175968,0.435,0.571,5.60250582976571e-05
"Rrs1",1.02769945050949e-09,-0.0914901980919795,0.432,0.579,5.64217275324217e-05
"Hoxa9",1.03211859343051e-09,0.145530569683915,0.316,0.189,5.66643428979286e-05
"Dis3",1.06970351952419e-09,-0.091660835804115,0.214,0.345,5.87277929253977e-05
"Rif1",1.07989383959262e-09,-0.119082183462036,0.49,0.636,5.92872516874746e-05
"Tm4sf5",1.18305868560447e-09,-0.0449736882275113,0.161,0.272,6.49511048983713e-05
"Cpq",1.28105441338443e-09,0.182629035873417,0.472,0.385,7.03311683492186e-05
"Itga2",1.2888881908014e-09,-0.055212818568014,0.271,0.406,7.07612505631877e-05
"Trappc6b",1.37904386670013e-09,0.108843442464877,0.456,0.495,7.57108873257037e-05
"G3bp1",1.39785233970067e-09,-0.157350622779675,0.75,0.837,7.67434913019065e-05
"Spen",1.62493181047619e-09,-0.0817322582433267,0.359,0.502,8.92103813269536e-05
"mt-Co2",1.68881006305086e-09,-0.113919506856692,0.969,0.984,9.27173612715551e-05
"Ahr",1.74816019634108e-09,-0.0188390830088175,0.156,0.258,9.59757429393214e-05
"Nolc1",1.8120699580635e-09,-0.129668360283337,0.494,0.638,9.94844527676445e-05
"Ifi27",1.81760776294751e-09,0.193940296415378,0.371,0.256,9.97884837935811e-05
"Cep350",2.04393688913419e-09,-0.0781542186301105,0.31,0.448,0.000112214179150356
"Zbtb11",2.06015585486307e-09,-0.0667711562740514,0.169,0.287,0.000113104616587838
"Me2",2.14414436170018e-09,-0.13731065822847,0.53,0.667,0.000117715669601702
"Upf1",2.17614504231757e-09,-0.0286898878417394,0.417,0.548,0.000119472538968277
"Mrps18b",2.21376626438361e-09,-0.118437757346092,0.53,0.671,0.000121537981680924
"Itm2b",2.28773201372263e-09,0.213872418242308,0.925,0.928,0.000125598775285386
"Snd1",2.29676924166336e-09,0.0155145601244223,0.456,0.565,0.00012609492813656
"Cluh",2.68672316622665e-09,-0.158042556603787,0.517,0.646,0.00014750378854901
"Prelid3b",2.86646920940273e-09,-0.135990743923662,0.566,0.702,0.000157372026065419
"S100a6",2.96374315945132e-09,0.32030352365701,0.921,0.929,0.000162712463197037
"Ptpn6",3.02643682761963e-09,-0.0267107045090002,0.223,0.344,0.000166154408273145
"Nop56",3.13008391600051e-09,-0.145290652913952,0.598,0.723,0.000171844737072344
"Eif1b",3.13963122804194e-09,-0.0435341560037226,0.443,0.573,0.000172368894050731
"Tfrc",3.1850802358959e-09,-0.15195698415671,0.503,0.64,0.000174864090030921
"Morc3",3.42771579126598e-09,-0.0997554908356621,0.277,0.412,0.000188185024656293
"Srxn1",3.44550685648435e-09,-0.0828857842536588,0.161,0.279,0.000189161771927848
"Chd1",3.45654610452581e-09,-0.1369205298875,0.364,0.501,0.000189767837684571
"Pdxdc1",3.51908756606189e-09,0.0542674917035083,0.631,0.706,0.000193201426464364
"Psme2",3.6280878960619e-09,-0.159124341486251,0.779,0.848,0.000199185653581694
"Bdh1",3.96970449523387e-09,-0.150412906356656,0.54,0.671,0.000217940746492835
"Xpo1",4.06223016918072e-09,-0.107991682437466,0.369,0.509,0.000223020498518191
"Ndfip2",4.12279622336662e-09,0.169617371689531,0.702,0.748,0.000226345635459051
"Ggh",4.55481069334646e-09,0.34010021237862,0.356,0.273,0.000250063661875414
"Ppp6r1",4.69984951699533e-09,0.0152829340396563,0.279,0.375,0.000258026438332561
"mt-Nd6",4.70004233050863e-09,-0.100565180940567,0.237,0.365,0.000258037023987254
"Smarce1",4.77052422129477e-09,-0.160513424439904,0.562,0.697,0.000261906550273304
"Ccni",4.78848712198124e-09,0.131070050636519,0.636,0.668,0.000262892731483892
"Usp16",4.81644653523199e-09,-0.085183056092452,0.416,0.554,0.000264427731230772
"Mrpl55",4.89381776965357e-09,-0.0943893070486656,0.476,0.616,0.000268675489371751
"Mrps22",4.93973678218711e-09,-0.0976996848236805,0.404,0.544,0.000271196489078854
"Mgst3",5.11840482324038e-09,-0.121024806137635,0.824,0.883,0.00028100554320072
"Polr2j",5.15186595314083e-09,-0.134223467797998,0.646,0.757,0.000282842592693385
"Plp2",5.19733107671841e-09,0.0523012850871676,0.735,0.804,0.000285338673442917
"Dnttip2",5.41663078912616e-09,-0.0939238131915513,0.473,0.613,0.000297378446953815
"Pcsk9",5.43255786013333e-09,-0.0675485156344486,0.276,0.401,0.00029825285907918
"2310033P09Rik",5.45173722017624e-09,-0.069632253143578,0.34,0.476,0.000299305825124896
"Arl6ip1",5.51176131778344e-09,-0.191232610433758,0.742,0.844,0.000302601208107629
"Pus1",5.54831190192537e-09,-0.0823612067178236,0.412,0.551,0.000304607871727605
"Metap1",6.02808067879472e-09,0.077967979099572,0.427,0.489,0.000330947657346509
"Acbd3",6.10316909464044e-09,-0.117557338122093,0.404,0.543,0.000335070086464855
"Mphosph10",6.29890574171976e-09,-0.0723989906948554,0.386,0.523,0.000345816224126157
"Hsp90ab1",6.31842018178706e-09,-0.114758573677009,0.962,0.982,0.000346887586400291
"Cbll1",6.3218639495477e-09,-0.0523539022224796,0.208,0.326,0.000347076652694118
"Acp5",6.38873182477398e-09,0.15663743443438,0.666,0.691,0.000350747765911916
"Sssca1",6.45528863850315e-09,-0.00665621779522874,0.442,0.548,0.000354401801542461
"Creb3l1",6.53281400016292e-09,0.178181712640427,0.621,0.572,0.000358658021422944
"Ctss",7.15134976231318e-09,0.297336065226819,0.546,0.513,0.000392616253300756
"Rnaset2a",7.27200582532542e-09,0.144706699241763,0.591,0.636,0.000399240391816191
"Magohb",7.3436462080458e-09,-0.128829187225467,0.463,0.599,0.000403173520467923
"Adrm1",7.41107352218201e-09,0.0446148192915392,0.51,0.602,0.000406875347441314
"Ifitm3",7.51963748677322e-09,-0.300973061896143,0.575,0.656,0.000412835617661337
"Agpat5",8.15750944656583e-09,-0.164657629140354,0.597,0.703,0.000447855426125911
"Pdcd6",8.19364491911941e-09,-0.126107079535255,0.676,0.797,0.000449839299704575
"Hspa4l",8.2027897533905e-09,-0.143125422431757,0.404,0.536,0.000450341360250892
"Slc4a4",8.42182211170946e-09,-0.1464316097422,0.531,0.656,0.000462366455754961
"Gatm",8.95204508910318e-09,0.117542440039582,0.202,0.105,0.000491476227436854
"Tnrc6a",9.00278177174109e-09,-0.0412476093713579,0.432,0.551,0.000494261722050358
"Cnot1",9.11197415688707e-09,-0.0985996842145236,0.54,0.675,0.000500256493187257
"Nol11",9.22467674540607e-09,-0.102894559122076,0.305,0.438,0.000506443977999538
"Ddc",9.26250195604427e-09,0.168708693353174,0.427,0.36,0.000508520619888787
"Ppp1r15b",9.29083714600273e-09,-0.0333475550499391,0.341,0.474,0.000510076250152696
"Bpgm",9.34907658920436e-09,-0.0876334044358772,0.364,0.502,0.000513273653823908
"Lgalsl",9.6481210965994e-09,-0.0995185067335001,0.202,0.324,0.000529691496324404
"Ndufa1",9.64842672020365e-09,0.146040413373682,0.762,0.777,0.0005297082753659
"Ptrhd1",9.67827921635409e-09,0.0474340654359088,0.293,0.39,0.000531347207257056
"Lad1",9.80329966350334e-09,-0.0854239614796172,0.583,0.715,0.000538210954825997
