"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Gm28438",0,1.5819807607623,0.748,0.017,0
"mt-Nd3",0,-1.563714089079,0.236,0.992,0
"Rps29",2.46654173454741e-198,-0.446112394463142,0.995,1,1.35415607768388e-193
"Rps28",8.82815075037487e-133,-0.436224955038552,0.986,0.999,4.84674304346331e-128
"Rps27",1.02039240503014e-126,-0.345560127348833,0.995,0.998,5.60205634285596e-122
"Rpl38",3.02018874507818e-116,-0.40084954752357,0.992,0.998,1.65811382293537e-111
"Acp1",1.07052657492838e-95,0.278405204859234,0.652,0.729,5.87729794901432e-91
"Amn",7.20236206091574e-82,0.364378342524586,0.346,0.053,3.95416879506335e-77
"Arpc4",5.20252828768012e-80,0.0419030491047986,0.662,0.88,2.85624005521926e-75
"Serp1",3.50701381991824e-78,0.0576095091390025,0.537,0.768,1.92538565727331e-73
"Eif2s1",5.91759534823188e-78,0.0170485636887618,0.464,0.706,3.24881902213279e-73
"Tmem167",3.58695343803664e-77,0.0950817601499446,0.559,0.76,1.9692733070165e-72
"mt-Atp8",5.31415319676673e-77,-0.316231906653199,0.646,0.946,2.9175232465569e-72
"Rnaset2a",8.3397303225136e-77,0.0154827570477625,0.596,0.836,4.57859534436319e-72
"Uqcc3",8.89342718950153e-77,0.115076367799151,0.557,0.737,4.88258046130823e-72
"Eif3b",1.42472922342292e-76,0.0792217416770311,0.557,0.766,7.82190590951416e-72
"Hint2",3.51900332312831e-76,0.145700587851439,0.736,0.88,1.93196801443067e-71
"Polr2e",2.48203614617862e-75,0.119592502432424,0.704,0.886,1.36266266461352e-70
"Parl",1.38437746059556e-74,0.0446881337825147,0.54,0.765,7.60037069641569e-70
"Prkar2b",3.45423087758993e-74,-0.150018621784591,0.03,0.271,1.89640729410565e-69
"Mrps12",6.2186004612658e-74,0.216710362981491,0.538,0.6,3.41407383923954e-69
"Rnaset2b",6.46495079384668e-74,0.0343815829995378,0.497,0.711,3.54932263532977e-69
"Actr10",1.00761240855936e-73,-0.00315848240363559,0.531,0.802,5.53189288423175e-69
"Gfer",1.11323688487911e-73,0.0736708452578182,0.606,0.818,6.11178182167481e-69
"Tfg",1.47989650608413e-73,-0.0294352293640642,0.483,0.756,8.12477980805249e-69
"Tomm40",3.42119005220734e-73,0.103725871117074,0.611,0.791,1.87826755056235e-68
"Emg1",4.71463367708403e-73,0.0903974660652623,0.637,0.837,2.5883810350559e-68
"Ube2j2",4.72713409221811e-73,-0.0515220627786397,0.406,0.696,2.59524388796867e-68
"Emc7",1.16892573181725e-72,0.037975018537351,0.567,0.8,6.41751916024986e-68
"Sdcbp",1.49745832185391e-72,-0.0436067204017954,0.64,0.904,8.22119593281017e-68
"Arl1",2.27193934931947e-72,0.0230154840372131,0.592,0.816,1.24731742216988e-67
"Mrpl24",3.45169682103491e-72,-0.0174919639197516,0.659,0.91,1.89501607171637e-67
"Os9",5.1818608205278e-72,0.0558866598328051,0.537,0.761,2.84489340907797e-67
"Srsf7",6.99070071899163e-72,-0.0282506905158338,0.521,0.794,3.83796460173359e-67
"Hnrnpdl",7.65079117447143e-72,0.0283807661846084,0.572,0.814,4.20036086269656e-67
"Dnajc15",8.9136465102825e-72,0.0781139828888343,0.591,0.776,4.8936810706102e-67
"Clptm1l",9.39464107800102e-72,-0.0137942795093936,0.546,0.806,5.15775189823334e-67
"D8Ertd738e",2.31151342445934e-71,0.129708822141153,0.726,0.885,1.26904398516242e-66
"Mrps33",3.81501964408103e-71,0.0760492198255539,0.617,0.809,2.09448393479693e-66
"Sugt1",5.87417277098546e-71,0.048375240384002,0.589,0.821,3.22497959299873e-66
"Grpel1",1.05090959674089e-70,0.0613813326449744,0.683,0.881,5.76959877706717e-66
"Tbcb",1.4915624629145e-70,0.106938272809421,0.609,0.787,8.18882707764691e-66
"Mrpl58",1.50738515298793e-70,0.110530107539092,0.58,0.75,8.27569522841903e-66
"Psmc2",1.75100883477111e-70,0.0286990293498637,0.513,0.739,9.6132136037769e-66
"Pfdn1",1.91727376147059e-70,0.121442354854317,0.585,0.75,1.05260246778497e-65
"Sar1b",3.18308487626693e-70,0.028591444677376,0.617,0.847,1.7475454279193e-65
"Yipf4",5.62551583886724e-70,-0.0871587266432016,0.543,0.84,3.0884644506965e-65
"Strap",6.42402484120167e-70,-0.0513682030147738,0.543,0.816,3.52685387806813e-65
"Mapre1",8.74610248748834e-70,-0.00656501631904016,0.569,0.819,4.80169772665598e-65
"Ppp5c",1.22195716871164e-69,-0.0472128428595311,0.544,0.812,6.70866705194377e-65
"Kdelr2",1.34432532508541e-69,0.10345191684847,0.707,0.892,7.3804804672514e-65
"Mcee",1.52321571933456e-69,0.0334347907621371,0.649,0.868,8.36260662071867e-65
"Mvb12a",1.86517218677237e-69,0.100274152268244,0.691,0.864,1.0239981822599e-64
"Denr",2.60538064893659e-69,0.0548530577172872,0.495,0.696,1.43038003007268e-64
"Selenok",3.29310737971618e-69,0.0685884692610965,0.647,0.847,1.80794888253798e-64
"U2af1",4.40894224114988e-69,0.0675337978299945,0.515,0.712,2.4205533798137e-64
"Lman2",5.02943231340824e-69,-0.0120440773570553,0.681,0.914,2.76120863438426e-64
"Uchl3",5.40565418516089e-69,0.0843724013533186,0.512,0.701,2.96775820419518e-64
"Dbnl",5.87288623588529e-69,0.0450509499150124,0.468,0.676,3.22427327236339e-64
"Etf1",7.44781988273641e-69,-0.0341682409045144,0.505,0.77,4.08892759382112e-64
"Cuta",8.70767047805968e-69,0.155528657698512,0.68,0.828,4.78059816915955e-64
"Wdr83os",1.08130430636382e-68,0.0965713111084576,0.605,0.782,5.93646877236803e-64
"Ctbp1",1.14938872467141e-68,-0.0250210088431317,0.588,0.841,6.31025903731848e-64
"Psmb7",1.61918679760507e-68,0.0621451095311047,0.566,0.773,8.88949743753162e-64
"Mrpl35",1.71039505662227e-68,0.0862957425583527,0.543,0.722,9.39023990036192e-64
"Gabarapl2",2.13750830585332e-68,0.000280676621646769,0.639,0.881,1.17351343499653e-63
"Xbp1",2.1905353837897e-68,-0.0408502263099478,0.571,0.834,1.20262583105438e-63
"Ube2d2a",2.20892643532388e-68,0.0111260437698645,0.591,0.825,1.21272270225716e-63
"Dpy30",2.34720271107498e-68,0.102426124933705,0.584,0.758,1.28863776040728e-63
"Atp5k",2.42662070000333e-68,-0.32867718089499,0.913,0.996,1.33223903050883e-63
"Trir",3.19859560773194e-68,0.0747930531623497,0.709,0.893,1.75606097460091e-63
"Hspa4",3.49470457858792e-68,0.0191131547597833,0.569,0.805,1.91862776069055e-63
"Nxf1",4.65173942560028e-68,0.0546907362976726,0.625,0.837,2.55385146204881e-63
"Lnpep",4.86326928983809e-68,-0.0906000122223386,0.421,0.728,2.66998347281401e-63
"Ctnnd1",5.29082413317838e-68,-0.0502831844974366,0.556,0.828,2.90471535735626e-63
"Gucy2c",5.87382016693267e-68,0.0259258990056358,0.581,0.809,3.22478600984771e-63
"Tra2b",6.60194891995142e-68,-0.030128882426998,0.603,0.863,3.62453597654253e-63
"Pex2",6.63024559141896e-68,-0.0241508990367928,0.417,0.676,3.64007113214493e-63
"Nr2f6",7.60686985522764e-68,-0.0255117834320868,0.553,0.805,4.17624761921853e-63
"Tmem171",7.89653427058195e-68,-0.0691126950702315,0.584,0.865,4.3352762798922e-63
"Rbm8a",9.56721025447462e-68,0.0772519536808076,0.595,0.784,5.25249410180911e-63
"Rps21",1.22859759441947e-67,-0.298162614265536,0.995,1,6.74512365312234e-63
"F11r",1.31556249955391e-67,-0.0944607272922754,0.415,0.719,7.22256967880092e-63
"Ginm1",1.5451224547091e-67,-0.0617380223583706,0.588,0.861,8.48287678859845e-63
"Ptcd2",1.79580938605398e-67,-0.0116798347773873,0.482,0.734,9.85917311037498e-63
"Psmd6",1.84136344035168e-67,0.0356018555458089,0.596,0.82,1.01092694238747e-62
"Gpr108",2.27938515154855e-67,0.00197776309455655,0.527,0.778,1.25140524205167e-62
"Ablim1",2.62666835351849e-67,-0.0781108039930579,0.465,0.772,1.44206719276518e-62
"Caprin1",2.63965035991232e-67,-0.0415692387487199,0.556,0.824,1.44919444409546e-62
"Phf5a",2.66455785388801e-67,0.0978932367342394,0.607,0.786,1.46286890736306e-62
"Naa38",3.05924396571794e-67,0.0211123617695277,0.54,0.764,1.6795555296188e-62
"Psmb10",4.06514067407928e-67,0.128275880004152,0.685,0.848,2.23180288147627e-62
"Rps6ka1",4.44665264306137e-67,0.076728329777239,0.582,0.779,2.44125676756712e-62
"Rnf7",4.81801353003634e-67,0.0158310415745654,0.585,0.809,2.64513760812525e-62
"Odc1",4.97306818499289e-67,0.121694057320383,0.552,0.719,2.73026416424295e-62
"Tvp23b",5.00118790019955e-67,-0.0226450156421127,0.582,0.845,2.74570216908855e-62
"Acaa1a",6.28001107490619e-67,0.0620129823849328,0.703,0.893,3.44778888023424e-62
"Tmem238",6.3011404051164e-67,0.227008663553559,0.791,0.869,3.45938909381295e-62
"Taf6l",7.72954608905362e-67,-0.0216806550616352,0.419,0.676,4.24359809835133e-62
"Acin1",8.14367133551775e-67,-0.026328244063517,0.523,0.787,4.4709569999126e-62
"Polr2c",1.06303737570313e-66,0.0259343265840064,0.504,0.721,5.83618149634773e-62
"Mrpl43",1.11650277771155e-66,0.0585914095538741,0.607,0.81,6.12971189991417e-62
"Ppp1r14b",1.13435999863852e-66,0.193642787143858,0.753,0.877,6.22774982852536e-62
"Tmem259",1.15017928816957e-66,0.0522508234070158,0.448,0.667,6.31459930997978e-62
"Ppp2r5a",1.5281802686749e-66,-0.0138534310187403,0.559,0.821,8.38986249305209e-62
"Cmc1",1.6109777879363e-66,0.0354604523550178,0.476,0.683,8.84442915354909e-62
"Limk2",1.88061206394341e-66,-0.112592751618461,0.48,0.79,1.03247482922557e-61
"Hpcal1",1.90726116274833e-66,-0.0715870376642298,0.408,0.699,1.04710545096046e-61
"2900097C17Rik",1.96051247715951e-66,-0.00269494688121763,0.479,0.732,1.07634095508534e-61
"Cops3",2.1991410480499e-66,0.0150769982571036,0.47,0.703,1.20735042678987e-61
"Mrps34",2.20031997133888e-66,0.11899080222373,0.659,0.807,1.20799766746476e-61
"Dhrs4",2.49009316508092e-66,0.0577954112994563,0.589,0.808,1.36708604856107e-61
"Naa50",2.49067811417558e-66,0.0255939351639958,0.486,0.715,1.36740719146353e-61
"Rex1bd",2.7588057655694e-66,0.19106869815034,0.663,0.768,1.51461195335525e-61
"Yif1a",3.48807075562894e-66,0.113139010108394,0.631,0.789,1.91498572554784e-61
"Copa",3.79814340254407e-66,0.00639780726523143,0.61,0.852,2.08521870943072e-61
"Magoh",3.85194544030921e-66,0.10280096831575,0.522,0.672,2.11475656618416e-61
"Skp1a",4.109196777392e-66,-0.0141468632347842,0.552,0.805,2.25599012275598e-61
"Cetn3",4.16238303629942e-66,0.0498139176795535,0.505,0.714,2.28518991075875e-61
"Naxe",4.37104283831098e-66,0.0816741308507849,0.674,0.857,2.39974622866111e-61
"Sys1",4.53839388808301e-66,0.0933986793586211,0.608,0.772,2.49162362849645e-61
"Cript",4.71183894542937e-66,-0.0221047578152764,0.514,0.771,2.58684669943018e-61
"Cops4",5.17477977206193e-66,0.00771427150252102,0.599,0.831,2.84100584265972e-61
"Chmp6",5.18191895979745e-66,-0.00829781172860972,0.432,0.673,2.8449253281184e-61
"Msmo1",5.27873824312312e-66,0.381873257709586,0.594,0.549,2.89808008285702e-61
"Txndc9",5.68765908349329e-66,0.0244392589729054,0.511,0.729,3.12258171342865e-61
"Ndufb1-ps",6.18235577760507e-66,-0.306771183727715,0.86,0.99,3.39417514546296e-61
"Tsta3",7.62680593154441e-66,0.0385731263421378,0.667,0.882,4.1871927244772e-61
"Crls1",7.64055324624124e-66,0.00400454161826796,0.393,0.628,4.19474013771891e-61
"Naga",7.96034003624148e-66,-0.0402844684653713,0.468,0.737,4.37030628329693e-61
"Magt1",8.07618389538522e-66,-0.0175756701099765,0.533,0.789,4.43390572040544e-61
"C1d",8.90480403237281e-66,0.0185562028172698,0.529,0.765,4.888826461813e-61
"Srp14",1.11779966144192e-65,0.0629403089077912,0.553,0.743,6.1368319212823e-61
"Psmd2",1.11912089898445e-65,0.00445198476864206,0.565,0.805,6.14408564751451e-61
"Nsmce4a",1.2336293243218e-65,0.019368445625367,0.495,0.729,6.77274835345911e-61
"Psmd1",1.25872144617202e-65,0.009277827188784,0.44,0.662,6.91050661162901e-61
"Glrx5",1.38413079034034e-65,0.114331926891753,0.694,0.855,7.59901645204753e-61
"Spop",1.41271903103358e-65,-0.0928171724376599,0.453,0.75,7.75596875227746e-61
"Vps29",1.54555179067839e-65,0.0680526043473653,0.571,0.761,8.48523388600346e-61
"Zfp207",1.59799081335346e-65,-0.0268951650754158,0.48,0.749,8.77312936439185e-61
"Ubl3",1.67031470827283e-65,-0.0279994375638792,0.581,0.833,9.17019477988869e-61
"Supt4a",1.98060572290164e-65,0.00593739194705145,0.573,0.808,1.08737234793023e-60
"Trappc2l",2.15134902060007e-65,0.112171384505172,0.604,0.757,1.18111212579964e-60
"Nadk",2.24353831717329e-65,-0.0382912298088833,0.488,0.753,1.23172497151131e-60
"Rwdd1",2.51686760645532e-65,0.0802172702701517,0.562,0.747,1.38178548462003e-60
"Derl1",2.62064889834316e-65,-0.0056281088540342,0.563,0.802,1.43876245167938e-60
"Selenot",2.68305320303861e-65,-0.0376134383072935,0.525,0.782,1.47302303900023e-60
"Rc3h1",2.89968875318364e-65,-0.118893223065791,0.258,0.565,1.59195812238535e-60
"Taf15",3.01203831908753e-65,-0.00298836938225522,0.505,0.754,1.65363915756225e-60
"Pdhb",3.12305773714657e-65,-0.103628620618497,0.465,0.764,1.71458992827084e-60
"Sarnp",3.43212238560853e-65,0.0238151154187114,0.562,0.78,1.88426951092294e-60
"Sept7",3.72167605618557e-65,0.0313807002282568,0.534,0.757,2.04323737160644e-60
"Pfdn6",4.18642633589629e-65,0.134813120224109,0.591,0.731,2.29838992267042e-60
"Glmp",4.37959518808886e-65,0.0578788213359549,0.598,0.816,2.40444155421266e-60
"Mtx2",4.44081253473695e-65,-0.020216207157879,0.591,0.835,2.43805048969593e-60
"Pcbp1",4.53064326154039e-65,-0.00763953269766149,0.585,0.823,2.48736845701829e-60
"Rpp21",4.53376760743726e-65,0.0862706012049262,0.506,0.67,2.48908375415913e-60
"Psmd13",4.61239537777965e-65,0.0631806811884906,0.605,0.807,2.53225118635481e-60
"Arpc5l",4.80310494022973e-65,0.0817719456915779,0.58,0.757,2.63695264323552e-60
"Stub1",5.06066990260068e-65,0.105703415078691,0.694,0.862,2.7783583832268e-60
"Gm8648",5.36716580506397e-65,-0.187541703421676,0.607,0.905,2.94662769863817e-60
"Fars2",5.50998259730098e-65,-0.0345521643397291,0.414,0.675,3.02503554574421e-60
"Pdap1",5.70043523258478e-65,0.0645539974074216,0.526,0.732,3.12959594704137e-60
"Setd3",6.14670253675528e-65,-0.1100027904355,0.432,0.743,3.37460115970402e-60
"Eif3g",6.56389612518665e-65,0.0977989288924764,0.7,0.874,3.60364461168872e-60
"Bax",8.14616532840345e-65,0.0771732912335897,0.559,0.738,4.47232622694678e-60
"Map2k3",8.51055273536378e-65,-0.0292479712198165,0.389,0.643,4.67237855724207e-60
"Ptbp1",9.35736935648547e-65,-0.0519665902983577,0.528,0.802,5.13728935040409e-60
"Abcb1a",9.66680921556222e-65,-0.151991836584509,0.334,0.66,5.30717492743581e-60
"Mapk13",9.92914670853865e-65,-0.0274347114668082,0.611,0.861,5.4512008344548e-60
"Pitpna",1.09669813146459e-64,0.0740649264137585,0.652,0.848,6.02098241155373e-60
"Rbx1",1.0986833881034e-64,0.0990495731054303,0.732,0.888,6.03188166902646e-60
"Manf",1.15297983072968e-64,0.210215885796681,0.651,0.76,6.32997456868901e-60
"Pnpla2",1.16103057184679e-64,-0.0356205105367284,0.488,0.75,6.37417394249607e-60
"Sf3b6",1.23400603133718e-64,0.148168716398407,0.698,0.821,6.77481651264427e-60
"Guk1",1.4858368958124e-64,0.0987541963111536,0.622,0.789,8.15739314169965e-60
"Mcrip2",1.52568848798793e-64,0.111722290453709,0.524,0.683,8.37618236790251e-60
"Phb",1.73842208952752e-64,0.041144657298684,0.494,0.698,9.54411111371505e-60
"Ube2i",1.91991844543394e-64,0.072103831985448,0.607,0.787,1.05405442572769e-59
"Srsf9",2.11649281002599e-64,0.0886985615433329,0.489,0.65,1.16197571763237e-59
"Ccdc12",2.31592060527085e-64,0.124718745566371,0.675,0.827,1.27146357149975e-59
"Mtx1",2.34830763002469e-64,0.123914736714587,0.494,0.63,1.28924437195986e-59
"Timm10b",2.37560128267963e-64,0.0950647204777736,0.536,0.687,1.30422886020394e-59
"Fdps",2.44340360147129e-64,0.202049436099621,0.55,0.674,1.34145301124375e-59
"Ube3a",2.65292814991508e-64,-0.020771030096532,0.552,0.809,1.45648408358488e-59
"Qars",2.72332029031758e-64,-0.0875969599957848,0.571,0.853,1.49513007258726e-59
"Sec31a",2.78678248444682e-64,-0.000181078425154912,0.574,0.81,1.52997145178615e-59
"Pdcd10",3.232161573472e-64,0.0221350243175105,0.547,0.77,1.77448902545186e-59
"Foxn3",3.51101408242617e-64,-0.120320857830402,0.444,0.755,1.92758184139279e-59
"Srsf1",3.83993640831837e-64,0.000992619477635071,0.505,0.754,2.10816348753087e-59
"Pde7a",4.14783871957947e-64,-0.0861288040512758,0.616,0.891,2.27720493543632e-59
"Nsun2",4.42500471855771e-64,0.0470709867103253,0.428,0.626,2.42937184053537e-59
"Dnajc7",4.49654054143551e-64,-0.00999766427497162,0.579,0.822,2.46864572265351e-59
"Erbb3",4.52124439862781e-64,-0.13936439679807,0.373,0.696,2.48220838729066e-59
"Polr1c",4.61564000645163e-64,-0.0555309199013937,0.404,0.686,2.53403251994201e-59
"Mapk1",4.93588803611753e-64,0.0178885789467458,0.472,0.694,2.70985189070888e-59
"Prpf19",5.25893469526995e-64,0.0321856164930598,0.399,0.61,2.88720773705015e-59
"Cttn",5.42012456516425e-64,-0.0755908163410356,0.541,0.822,2.97570258752082e-59
"Mmadhc",6.53875206545418e-64,-0.0111382727231558,0.386,0.634,3.589840271455e-59
"Drap1",7.25147812062153e-64,0.148102638215657,0.684,0.82,3.98113400300243e-59
"Tmem205",7.37936304856197e-64,0.212164994436706,0.733,0.828,4.05134410729101e-59
"Erg28",7.84448528605825e-64,0.103701384001357,0.623,0.786,4.30670086689884e-59
"Pmpcb",8.02756849905739e-64,-0.0282570599700882,0.566,0.82,4.4072153816675e-59
"Ap2s1",8.15752209827215e-64,0.142223431224441,0.699,0.837,4.4785612071724e-59
"Arcn1",9.93828408244889e-64,-0.0508791907211648,0.447,0.715,5.45621734410526e-59
"Mpv17l2",1.01876220904366e-63,0.0851610788612455,0.508,0.678,5.5931064038706e-59
"Ift20",1.21903948266202e-63,0.0899989005033787,0.578,0.751,6.69264866376277e-59
"Ssr1",1.38779352654766e-63,0.0198434951277862,0.524,0.748,7.61912524009933e-59
"Smim7",1.5338618415228e-63,0.0715473782326187,0.661,0.852,8.42105489614434e-59
"Mat2b",1.57658872496429e-63,-0.055116028625833,0.588,0.85,8.65562975892642e-59
"Ppp1cc",1.75278267654721e-63,-0.0273243431869756,0.587,0.84,9.62295217251186e-59
"Cop1",1.84197742099075e-63,-0.0448598501582499,0.427,0.696,1.01126402389813e-58
"Top1",1.94339296878798e-63,0.0245002488795127,0.669,0.886,1.06694217379429e-58
"Ppp2r1a",2.07118518506812e-63,-0.0446723814826319,0.54,0.804,1.13710137845425e-58
"Atp13a3",2.08502281749842e-63,-0.0138081038005489,0.49,0.742,1.14469837703481e-58
"St14",2.11972340401675e-63,-0.00322799446882582,0.594,0.839,1.16374934603923e-58
"Pef1",2.1397427011683e-63,-0.0409947618337952,0.428,0.693,1.17474014036841e-58
"Ecpas",2.15583082126379e-63,-0.0352601804082504,0.431,0.691,1.18357267918203e-58
"Pet100",2.25255722091521e-63,-0.128411491556938,0.415,0.724,1.23667643985466e-58
"Mff",2.63321708540333e-63,-0.0380204480154434,0.475,0.74,1.44566251205728e-58
"Rmnd5a",2.67225434143322e-63,-0.0465263713776528,0.323,0.594,1.46709435599025e-58
"Nedd8",2.94962526245542e-63,0.143430841454165,0.815,0.934,1.61937376534065e-58
"Rheb",3.01077787650265e-63,-0.0200043901651596,0.53,0.784,1.65294716197872e-58
"Ush1c",3.04436319252447e-63,-0.0392392736673873,0.557,0.82,1.67138583632786e-58
"Rab5c",3.08069474356892e-63,-0.00285570828894577,0.47,0.705,1.69133222116677e-58
"Ik",3.12776313631525e-63,-0.0111874026731416,0.437,0.688,1.71717323946844e-58
"Lin7c",3.21986099875936e-63,-0.0837685848467746,0.572,0.856,1.76773588692888e-58
"Nckap1",3.32706514020976e-63,-0.0296654020407437,0.473,0.736,1.82659203262656e-58
"Cmtm6",3.33943624823035e-63,0.00229162276460848,0.547,0.791,1.83338389464095e-58
"Man1a2",3.36878606419635e-63,-0.0223997870030342,0.61,0.861,1.84949723710444e-58
"Prpf4b",3.66139024348888e-63,-0.137837943876385,0.507,0.814,2.01013985757783e-58
"Morf4l2",3.67075659059756e-63,0.0385525442985536,0.508,0.717,2.01528207580397e-58
"Sucla2",3.92941877284426e-63,0.00234671065137437,0.569,0.807,2.15729020047922e-58
"Psmd12",4.12453785765976e-63,0.012330782614643,0.477,0.696,2.26441252923378e-58
"Sf3b5",4.20757062009196e-63,0.0707917265620575,0.599,0.785,2.30999834613669e-58
"Uba1",4.22689785079348e-63,-0.0295291728690683,0.554,0.808,2.32060918906413e-58
"Mrpl32",4.49402985919985e-63,0.0240255988313689,0.504,0.725,2.46726733299931e-58
"Sorl1",4.58822889595144e-63,-0.152450519802959,0.509,0.817,2.5189835461663e-58
"Impad1",4.61759358853578e-63,-0.0440563491767992,0.463,0.731,2.53510505604203e-58
"Glud1",4.90543390122186e-63,-0.0521352039515122,0.619,0.881,2.69313226610981e-58
"Eif1ax",4.93871698223963e-63,0.0911681353550542,0.645,0.818,2.71140501041938e-58
"Surf4",5.06990736386778e-63,0.00703970615666749,0.423,0.655,2.78342984183705e-58
"Rab11b",5.07642024492408e-63,0.0121257343985717,0.481,0.708,2.78700547866577e-58
"Mrps18b",5.17047213232653e-63,0.12119941832111,0.511,0.648,2.83864090536859e-58
"Raly",5.45962015576155e-63,-0.0183492669588317,0.623,0.865,2.99738606171465e-58
"Suds3",5.83167098366306e-63,-0.0250356511897328,0.527,0.786,3.20164568674086e-58
"Ssu72",6.10001141001995e-63,0.13713775933506,0.699,0.85,3.34896726421505e-58
"Psma5",6.18435425159895e-63,0.0322189814881944,0.7,0.906,3.39527232767034e-58
"Maea",6.81276868865259e-63,-0.0171772481597153,0.482,0.732,3.74027813775716e-58
"Zmynd8",7.01613392446315e-63,-0.0486758126058668,0.416,0.69,3.85192768586951e-58
"Mrps5",7.19978582528629e-63,0.00973199237464428,0.482,0.706,3.95275441594043e-58
"Nipbl",7.94668660200299e-63,-0.0946091924881348,0.576,0.859,4.36281041136566e-58
"Eloc",8.47579237753624e-63,0.00441086875784591,0.534,0.756,4.65329477319117e-58
"Commd3",9.18482736690211e-63,0.0518034079918798,0.43,0.624,5.04256207270293e-58
"Ccdc107",9.31206556635281e-63,0.162297367341858,0.64,0.76,5.11241711658336e-58
"Trappc4",9.32469396150304e-63,0.0713221913192466,0.566,0.757,5.11935023180478e-58
"Snx2",1.00301471835252e-62,0.00463048744803696,0.511,0.753,5.50665110522717e-58
"Timm17a",1.05341942790661e-62,0.0290037793046258,0.559,0.772,5.78337800115009e-58
"Kcnk1",1.12476365681385e-62,0.0209825535632058,0.523,0.754,6.17506495227372e-58
"Nudt14",1.21039161828607e-62,0.0888441818800113,0.464,0.628,6.64517102355238e-58
"Mrps18a",1.31137752721787e-62,0.0862966711087796,0.572,0.742,7.19959376217882e-58
"Mrpl54",1.41559829857698e-62,0.144621053949022,0.665,0.803,7.7717762190175e-58
"Snx9",1.46680054734003e-62,-0.0256267559295524,0.367,0.617,8.05288168495149e-58
"March7",1.49104711459646e-62,-0.0505518550668196,0.454,0.729,8.185997763846e-58
"Ythdf3",1.62549761358996e-62,-0.0408799434208703,0.352,0.609,8.92414444837026e-58
"Naprt",1.62755344834091e-62,-0.0707081365715244,0.418,0.702,8.93543118673644e-58
"Itgb1",1.64060805915064e-62,0.00707951602514134,0.605,0.834,9.00710230554295e-58
"Arhgdia",1.66969076539995e-62,0.0406002514856337,0.688,0.885,9.16676927112228e-58
"Atp5g2",1.69353727453834e-62,0.0576030154777717,0.447,0.619,9.29768899094294e-58
"Jagn1",1.80933301400563e-62,0.00386910760892845,0.405,0.627,9.93341918019232e-58
"Cenpb",1.96454666605222e-62,0.103654820621822,0.722,0.889,1.07855576512933e-57
"Elovl1",2.02273056102079e-62,0.0255846791181215,0.528,0.753,1.11049930530602e-57
"Deptor",2.51995849067596e-62,-0.116166681700736,0.507,0.804,1.38348241096601e-57
"Ccz1",2.55933106465822e-62,-0.0336796449686944,0.382,0.641,1.40509834780801e-57
"Rnh1",2.62322361927849e-62,0.0408308120932317,0.682,0.889,1.44017599922008e-57
"Blvrb",2.64062030782212e-62,0.0776249018097029,0.511,0.69,1.44972695519742e-57
"Rnf130",2.82385980125316e-62,-0.0152091555114208,0.537,0.782,1.550327269486e-57
"Mrpl17",3.46227013782338e-62,0.104347999530874,0.602,0.76,1.90082092836641e-57
"Lamtor4",4.12382179678991e-62,0.150097149311533,0.739,0.861,2.26401940465563e-57
"Tmem147",4.56597256796694e-62,0.134694796516861,0.707,0.849,2.50676459953953e-57
"Imp3",4.63641543947775e-62,0.0547221471718526,0.67,0.869,2.54543844042768e-57
"Slc5a1",4.7199458326075e-62,-0.0266388241012924,0.558,0.809,2.59129746155984e-57
"Selenow",4.731206407083e-62,0.158331002972297,0.692,0.824,2.59747962955264e-57
"Skap2",4.85409036766873e-62,-0.0275866514197929,0.523,0.777,2.66494415275381e-57
"Psmc4",5.34621948987404e-62,0.0630501887351307,0.59,0.775,2.93512796213574e-57
"Ndufs1",5.38781635114071e-62,-0.0331786324517275,0.574,0.823,2.95796505493976e-57
"Nipsnap3b",5.41891947516867e-62,0.0089405079522531,0.491,0.721,2.97504098106235e-57
"Slc35f5",5.48067013304212e-62,-0.120902974502196,0.394,0.701,3.00894270974146e-57
"Napa",5.85160347367242e-62,0.0230936414921555,0.578,0.797,3.2125888230809e-57
"Tmem63a",6.16785208257611e-62,-0.0545614541842989,0.456,0.73,3.38621247185511e-57
"Abhd17a",6.35496809737007e-62,0.0463238187693826,0.592,0.794,3.48894103513714e-57
"Cab39",7.0046204290232e-62,0.00449720286361521,0.524,0.756,3.84560666173803e-57
"Pgrmc1",7.35178085113901e-62,0.0157063290884155,0.543,0.77,4.03620120508383e-57
"Ube2n",7.35494220937612e-62,-0.00776411389831821,0.631,0.852,4.03793682236959e-57
"Mrpl14",7.66222026876533e-62,0.144501355893622,0.758,0.888,4.20663554975486e-57
"Ccdc47",7.79730629024312e-62,-0.0428096473092364,0.526,0.786,4.28079912640638e-57
"Slk",8.21088973615629e-62,-0.0704474276723247,0.508,0.79,4.50786057404717e-57
"Ostc",8.54312546471287e-62,0.0946476513557239,0.718,0.891,4.69026131138201e-57
"Grn",8.83296669304646e-62,0.01992555674429,0.558,0.786,4.84938704414944e-57
"Pnrc1",9.74336302322857e-62,-0.0287858537403196,0.508,0.762,5.34920373338272e-57
"Pak1ip1",1.00786438975287e-61,0.0180640533219806,0.487,0.707,5.53327628618221e-57
"Eprs",1.04549962567159e-61,0.10366630029189,0.662,0.84,5.73989749489959e-57
"Baz2a",1.05393191457045e-61,-0.0577005919405993,0.418,0.694,5.78619160418325e-57
"Sigmar1",1.07928435936691e-61,0.0105254269810608,0.488,0.702,5.92537906136025e-57
